"Laikotarpis","Rodiklis","Administracinė teritorija","Gyvulių ir paukščių rūšys","Matavimo vienetai","Reikšmė"
"2022","Gyvulių ir paukščių skaičius metų pradžioje","Alytaus r. sav.","Telyčios skersti 2 metų ir vyresnės","vnt.","21"
"2022","Gyvulių ir paukščių skaičius metų pradžioje","Druskininkų sav.","Telyčios skersti 2 metų ir vyresnės","vnt.","5"
"2022","Gyvulių ir paukščių skaičius metų pradžioje","Lazdijų r. sav.","Telyčios skersti 2 metų ir vyresnės","vnt.","72"
"2022","Gyvulių ir paukščių skaičius metų pradžioje","Varėnos r. sav.","Telyčios skersti 2 metų ir vyresnės","vnt.","3"
"2022","Gyvulių ir paukščių skaičius metų pradžioje","Kauno apskritis","Telyčios skersti 2 metų ir vyresnės","vnt.","390"
"2022","Gyvulių ir paukščių skaičius metų pradžioje","Birštono sav.","Telyčios skersti 2 metų ir vyresnės","vnt.","2"
"2022","Gyvulių ir paukščių skaičius metų pradžioje","Jonavos r. sav.","Telyčios skersti 2 metų ir vyresnės","vnt.","6"
"2022","Gyvulių ir paukščių skaičius metų pradžioje","Kaišiadorių r. sav.","Telyčios skersti 2 metų ir vyresnės","vnt.","19"
"2022","Gyvulių ir paukščių skaičius metų pradžioje","Kauno m. sav.","Telyčios skersti 2 metų ir vyresnės","vnt.",
"2022","Gyvulių ir paukščių skaičius metų pradžioje","Kauno r. sav.","Telyčios skersti 2 metų ir vyresnės","vnt.","10"
"2022","Gyvulių ir paukščių skaičius metų pradžioje","Kėdainių r. sav.","Telyčios skersti 2 metų ir vyresnės","vnt.","311"
"2022","Gyvulių ir paukščių skaičius metų pradžioje","Prienų r. sav.","Telyčios skersti 2 metų ir vyresnės","vnt.","23"
"2022","Gyvulių ir paukščių skaičius metų pradžioje","Raseinių r. sav.","Telyčios skersti 2 metų ir vyresnės","vnt.","19"
"2022","Gyvulių ir paukščių skaičius metų pradžioje","Klaipėdos apskritis","Telyčios skersti 2 metų ir vyresnės","vnt.","150"
"2022","Gyvulių ir paukščių skaičius metų pradžioje","Klaipėdos m. sav.","Telyčios skersti 2 metų ir vyresnės","vnt.",
"2022","Gyvulių ir paukščių skaičius metų pradžioje","Klaipėdos r. sav.","Telyčios skersti 2 metų ir vyresnės","vnt.","42"
"2022","Gyvulių ir paukščių skaičius metų pradžioje","Kretingos r. sav.","Telyčios skersti 2 metų ir vyresnės","vnt.","14"
"2022","Gyvulių ir paukščių skaičius metų pradžioje","Neringos sav.","Telyčios skersti 2 metų ir vyresnės","vnt.",
"2022","Gyvulių ir paukščių skaičius metų pradžioje","Palangos m. sav.","Telyčios skersti 2 metų ir vyresnės","vnt.",
"2022","Gyvulių ir paukščių skaičius metų pradžioje","Skuodo r. sav.","Telyčios skersti 2 metų ir vyresnės","vnt.","26"
"2022","Gyvulių ir paukščių skaičius metų pradžioje","Šilutės r. sav.","Telyčios skersti 2 metų ir vyresnės","vnt.","68"
"2022","Gyvulių ir paukščių skaičius metų pradžioje","Marijampolės apskritis","Telyčios skersti 2 metų ir vyresnės","vnt.","87"
"2022","Gyvulių ir paukščių skaičius metų pradžioje","Kalvarijos sav.","Telyčios skersti 2 metų ir vyresnės","vnt.","7"
"2022","Gyvulių ir paukščių skaičius metų pradžioje","Kazlų Rūdos sav.","Telyčios skersti 2 metų ir vyresnės","vnt.","19"
"2022","Gyvulių ir paukščių skaičius metų pradžioje","Marijampolės sav.","Telyčios skersti 2 metų ir vyresnės","vnt.","15"
"2022","Gyvulių ir paukščių skaičius metų pradžioje","Marijampolės r. sav.","Telyčios skersti 2 metų ir vyresnės","vnt.",
"2022","Gyvulių ir paukščių skaičius metų pradžioje","Šakių r. sav.","Telyčios skersti 2 metų ir vyresnės","vnt.","21"
"2022","Gyvulių ir paukščių skaičius metų pradžioje","Vilkaviškio r. sav.","Telyčios skersti 2 metų ir vyresnės","vnt.","25"
"2022","Gyvulių ir paukščių skaičius metų pradžioje","Panevėžio apskritis","Telyčios skersti 2 metų ir vyresnės","vnt.","113"
"2022","Gyvulių ir paukščių skaičius metų pradžioje","Biržų r. sav.","Telyčios skersti 2 metų ir vyresnės","vnt.","5"
"2022","Gyvulių ir paukščių skaičius metų pradžioje","Kupiškio r. sav.","Telyčios skersti 2 metų ir vyresnės","vnt.","29"
"2022","Gyvulių ir paukščių skaičius metų pradžioje","Panevėžio m. sav.","Telyčios skersti 2 metų ir vyresnės","vnt.",
"2022","Gyvulių ir paukščių skaičius metų pradžioje","Panevėžio r. sav.","Telyčios skersti 2 metų ir vyresnės","vnt.","9"
"2022","Gyvulių ir paukščių skaičius metų pradžioje","Pasvalio r. sav.","Telyčios skersti 2 metų ir vyresnės","vnt.","58"
"2022","Gyvulių ir paukščių skaičius metų pradžioje","Rokiškio r. sav.","Telyčios skersti 2 metų ir vyresnės","vnt.","12"
"2022","Gyvulių ir paukščių skaičius metų pradžioje","Šiaulių apskritis","Telyčios skersti 2 metų ir vyresnės","vnt.","233"
"2022","Gyvulių ir paukščių skaičius metų pradžioje","Akmenės r. sav.","Telyčios skersti 2 metų ir vyresnės","vnt.","2"
"2022","Gyvulių ir paukščių skaičius metų pradžioje","Joniškio r. sav.","Telyčios skersti 2 metų ir vyresnės","vnt.","5"
"2022","Gyvulių ir paukščių skaičius metų pradžioje","Kelmės r. sav.","Telyčios skersti 2 metų ir vyresnės","vnt.","23"
"2022","Gyvulių ir paukščių skaičius metų pradžioje","Pakruojo r. sav.","Telyčios skersti 2 metų ir vyresnės","vnt.","153"
"2022","Gyvulių ir paukščių skaičius metų pradžioje","Radviliškio r. sav.","Telyčios skersti 2 metų ir vyresnės","vnt.","4"
"2022","Gyvulių ir paukščių skaičius metų pradžioje","Šiaulių m. sav.","Telyčios skersti 2 metų ir vyresnės","vnt.","7"
"2022","Gyvulių ir paukščių skaičius metų pradžioje","Šiaulių r. sav.","Telyčios skersti 2 metų ir vyresnės","vnt.","39"
"2022","Gyvulių ir paukščių skaičius metų pradžioje","Tauragės apskritis","Telyčios skersti 2 metų ir vyresnės","vnt.","172"
"2022","Gyvulių ir paukščių skaičius metų pradžioje","Jurbarko r. sav.","Telyčios skersti 2 metų ir vyresnės","vnt.","6"
"2022","Gyvulių ir paukščių skaičius metų pradžioje","Pagėgių sav.","Telyčios skersti 2 metų ir vyresnės","vnt.","49"
"2022","Gyvulių ir paukščių skaičius metų pradžioje","Šilalės r. sav.","Telyčios skersti 2 metų ir vyresnės","vnt.","58"
"2022","Gyvulių ir paukščių skaičius metų pradžioje","Tauragės r. sav.","Telyčios skersti 2 metų ir vyresnės","vnt.","59"
"2022","Gyvulių ir paukščių skaičius metų pradžioje","Telšių apskritis","Telyčios skersti 2 metų ir vyresnės","vnt.","128"
"2022","Gyvulių ir paukščių skaičius metų pradžioje","Mažeikių r. sav.","Telyčios skersti 2 metų ir vyresnės","vnt.","19"
"2022","Gyvulių ir paukščių skaičius metų pradžioje","Plungės r. sav.","Telyčios skersti 2 metų ir vyresnės","vnt.","53"
"2022","Gyvulių ir paukščių skaičius metų pradžioje","Rietavo sav.","Telyčios skersti 2 metų ir vyresnės","vnt.","15"
"2022","Gyvulių ir paukščių skaičius metų pradžioje","Telšių r. sav.","Telyčios skersti 2 metų ir vyresnės","vnt.","41"
"2022","Gyvulių ir paukščių skaičius metų pradžioje","Utenos apskritis","Telyčios skersti 2 metų ir vyresnės","vnt.","57"
"2022","Gyvulių ir paukščių skaičius metų pradžioje","Anykščių r. sav.","Telyčios skersti 2 metų ir vyresnės","vnt.","22"
"2022","Gyvulių ir paukščių skaičius metų pradžioje","Ignalinos r. sav.","Telyčios skersti 2 metų ir vyresnės","vnt.","5"
"2022","Gyvulių ir paukščių skaičius metų pradžioje","Molėtų r. sav.","Telyčios skersti 2 metų ir vyresnės","vnt.","13"
"2022","Gyvulių ir paukščių skaičius metų pradžioje","Utenos r. sav.","Telyčios skersti 2 metų ir vyresnės","vnt.","11"
"2022","Gyvulių ir paukščių skaičius metų pradžioje","Visagino sav.","Telyčios skersti 2 metų ir vyresnės","vnt.",
"2022","Gyvulių ir paukščių skaičius metų pradžioje","Zarasų r. sav.","Telyčios skersti 2 metų ir vyresnės","vnt.","6"
"2022","Gyvulių ir paukščių skaičius metų pradžioje","Lietuvos Respublika","Telyčios veislei 2 metų ir vyresnės","vnt.","29590"
"2022","Gyvulių ir paukščių skaičius metų pradžioje","Sostinės regionas","Telyčios veislei 2 metų ir vyresnės","vnt.","2001"
"2022","Gyvulių ir paukščių skaičius metų pradžioje","Vilniaus apskritis","Telyčios veislei 2 metų ir vyresnės","vnt.","2001"
"2022","Gyvulių ir paukščių skaičius metų pradžioje","Elektrėnų sav.","Telyčios veislei 2 metų ir vyresnės","vnt.","68"
"2022","Gyvulių ir paukščių skaičius metų pradžioje","Šalčininkų r. sav.","Telyčios veislei 2 metų ir vyresnės","vnt.","340"
"2022","Gyvulių ir paukščių skaičius metų pradžioje","Širvintų r. sav.","Telyčios veislei 2 metų ir vyresnės","vnt.","405"
"2022","Gyvulių ir paukščių skaičius metų pradžioje","Švenčionių r. sav.","Telyčios veislei 2 metų ir vyresnės","vnt.","285"
"2022","Gyvulių ir paukščių skaičius metų pradžioje","Trakų r. sav.","Telyčios veislei 2 metų ir vyresnės","vnt.","100"
"2022","Gyvulių ir paukščių skaičius metų pradžioje","Ukmergės r. sav.","Telyčios veislei 2 metų ir vyresnės","vnt.","522"
"2022","Gyvulių ir paukščių skaičius metų pradžioje","Vilniaus m. sav.","Telyčios veislei 2 metų ir vyresnės","vnt.","7"
"2022","Gyvulių ir paukščių skaičius metų pradžioje","Vilniaus r. sav.","Telyčios veislei 2 metų ir vyresnės","vnt.","274"
"2022","Gyvulių ir paukščių skaičius metų pradžioje","Vidurio ir vakarų Lietuvos regionas","Telyčios veislei 2 metų ir vyresnės","vnt.","27589"
"2022","Gyvulių ir paukščių skaičius metų pradžioje","Alytaus apskritis","Telyčios veislei 2 metų ir vyresnės","vnt.","1152"
"2022","Gyvulių ir paukščių skaičius metų pradžioje","Alytaus m. sav.","Telyčios veislei 2 metų ir vyresnės","vnt.",
"2022","Gyvulių ir paukščių skaičius metų pradžioje","Alytaus r. sav.","Telyčios veislei 2 metų ir vyresnės","vnt.","405"
"2022","Gyvulių ir paukščių skaičius metų pradžioje","Druskininkų sav.","Telyčios veislei 2 metų ir vyresnės","vnt.","26"
"2022","Gyvulių ir paukščių skaičius metų pradžioje","Lazdijų r. sav.","Telyčios veislei 2 metų ir vyresnės","vnt.","565"
"2022","Gyvulių ir paukščių skaičius metų pradžioje","Varėnos r. sav.","Telyčios veislei 2 metų ir vyresnės","vnt.","156"
"2022","Gyvulių ir paukščių skaičius metų pradžioje","Kauno apskritis","Telyčios veislei 2 metų ir vyresnės","vnt.","3155"
"2022","Gyvulių ir paukščių skaičius metų pradžioje","Birštono sav.","Telyčios veislei 2 metų ir vyresnės","vnt.","34"
"2022","Gyvulių ir paukščių skaičius metų pradžioje","Jonavos r. sav.","Telyčios veislei 2 metų ir vyresnės","vnt.","98"
"2022","Gyvulių ir paukščių skaičius metų pradžioje","Kaišiadorių r. sav.","Telyčios veislei 2 metų ir vyresnės","vnt.","238"
"2022","Gyvulių ir paukščių skaičius metų pradžioje","Kauno m. sav.","Telyčios veislei 2 metų ir vyresnės","vnt.","38"
"2022","Gyvulių ir paukščių skaičius metų pradžioje","Kauno r. sav.","Telyčios veislei 2 metų ir vyresnės","vnt.","606"
"2022","Gyvulių ir paukščių skaičius metų pradžioje","Kėdainių r. sav.","Telyčios veislei 2 metų ir vyresnės","vnt.","765"
"2022","Gyvulių ir paukščių skaičius metų pradžioje","Prienų r. sav.","Telyčios veislei 2 metų ir vyresnės","vnt.","618"
"2022","Gyvulių ir paukščių skaičius metų pradžioje","Raseinių r. sav.","Telyčios veislei 2 metų ir vyresnės","vnt.","758"
"2022","Gyvulių ir paukščių skaičius metų pradžioje","Klaipėdos apskritis","Telyčios veislei 2 metų ir vyresnės","vnt.","3516"
"2022","Gyvulių ir paukščių skaičius metų pradžioje","Klaipėdos m. sav.","Telyčios veislei 2 metų ir vyresnės","vnt.",
"2022","Gyvulių ir paukščių skaičius metų pradžioje","Klaipėdos r. sav.","Telyčios veislei 2 metų ir vyresnės","vnt.","710"
"2022","Gyvulių ir paukščių skaičius metų pradžioje","Kretingos r. sav.","Telyčios veislei 2 metų ir vyresnės","vnt.","316"
"2022","Gyvulių ir paukščių skaičius metų pradžioje","Neringos sav.","Telyčios veislei 2 metų ir vyresnės","vnt.",
"2022","Gyvulių ir paukščių skaičius metų pradžioje","Palangos m. sav.","Telyčios veislei 2 metų ir vyresnės","vnt.",
"2022","Gyvulių ir paukščių skaičius metų pradžioje","Skuodo r. sav.","Telyčios veislei 2 metų ir vyresnės","vnt.","712"
"2022","Gyvulių ir paukščių skaičius metų pradžioje","Šilutės r. sav.","Telyčios veislei 2 metų ir vyresnės","vnt.","1778"
"2022","Gyvulių ir paukščių skaičius metų pradžioje","Marijampolės apskritis","Telyčios veislei 2 metų ir vyresnės","vnt.","2954"
"2022","Gyvulių ir paukščių skaičius metų pradžioje","Kalvarijos sav.","Telyčios veislei 2 metų ir vyresnės","vnt.","399"
"2022","Gyvulių ir paukščių skaičius metų pradžioje","Kazlų Rūdos sav.","Telyčios veislei 2 metų ir vyresnės","vnt.","168"
"2022","Gyvulių ir paukščių skaičius metų pradžioje","Marijampolės sav.","Telyčios veislei 2 metų ir vyresnės","vnt.","732"
"2022","Gyvulių ir paukščių skaičius metų pradžioje","Marijampolės r. sav.","Telyčios veislei 2 metų ir vyresnės","vnt.",
"2022","Gyvulių ir paukščių skaičius metų pradžioje","Šakių r. sav.","Telyčios veislei 2 metų ir vyresnės","vnt.","1252"
"2022","Gyvulių ir paukščių skaičius metų pradžioje","Vilkaviškio r. sav.","Telyčios veislei 2 metų ir vyresnės","vnt.","403"
"2022","Gyvulių ir paukščių skaičius metų pradžioje","Panevėžio apskritis","Telyčios veislei 2 metų ir vyresnės","vnt.","3892"
"2022","Gyvulių ir paukščių skaičius metų pradžioje","Biržų r. sav.","Telyčios veislei 2 metų ir vyresnės","vnt.","453"
"2022","Gyvulių ir paukščių skaičius metų pradžioje","Kupiškio r. sav.","Telyčios veislei 2 metų ir vyresnės","vnt.","387"
"2022","Gyvulių ir paukščių skaičius metų pradžioje","Panevėžio m. sav.","Telyčios veislei 2 metų ir vyresnės","vnt.",
"2022","Gyvulių ir paukščių skaičius metų pradžioje","Panevėžio r. sav.","Telyčios veislei 2 metų ir vyresnės","vnt.","842"
"2022","Gyvulių ir paukščių skaičius metų pradžioje","Pasvalio r. sav.","Telyčios veislei 2 metų ir vyresnės","vnt.","1696"
"2022","Gyvulių ir paukščių skaičius metų pradžioje","Rokiškio r. sav.","Telyčios veislei 2 metų ir vyresnės","vnt.","514"
"2022","Gyvulių ir paukščių skaičius metų pradžioje","Šiaulių apskritis","Telyčios veislei 2 metų ir vyresnės","vnt.","4700"
"2022","Gyvulių ir paukščių skaičius metų pradžioje","Akmenės r. sav.","Telyčios veislei 2 metų ir vyresnės","vnt.","65"
"2022","Gyvulių ir paukščių skaičius metų pradžioje","Joniškio r. sav.","Telyčios veislei 2 metų ir vyresnės","vnt.","775"
"2022","Gyvulių ir paukščių skaičius metų pradžioje","Kelmės r. sav.","Telyčios veislei 2 metų ir vyresnės","vnt.","748"
"2022","Gyvulių ir paukščių skaičius metų pradžioje","Pakruojo r. sav.","Telyčios veislei 2 metų ir vyresnės","vnt.","1461"
"2022","Gyvulių ir paukščių skaičius metų pradžioje","Radviliškio r. sav.","Telyčios veislei 2 metų ir vyresnės","vnt.","721"
"2022","Gyvulių ir paukščių skaičius metų pradžioje","Šiaulių m. sav.","Telyčios veislei 2 metų ir vyresnės","vnt.",
"2022","Gyvulių ir paukščių skaičius metų pradžioje","Šiaulių r. sav.","Telyčios veislei 2 metų ir vyresnės","vnt.","930"
"2022","Gyvulių ir paukščių skaičius metų pradžioje","Tauragės apskritis","Telyčios veislei 2 metų ir vyresnės","vnt.","3502"
"2022","Gyvulių ir paukščių skaičius metų pradžioje","Jurbarko r. sav.","Telyčios veislei 2 metų ir vyresnės","vnt.","463"
"2022","Gyvulių ir paukščių skaičius metų pradžioje","Pagėgių sav.","Telyčios veislei 2 metų ir vyresnės","vnt.","973"
"2022","Gyvulių ir paukščių skaičius metų pradžioje","Šilalės r. sav.","Telyčios veislei 2 metų ir vyresnės","vnt.","1180"
"2022","Gyvulių ir paukščių skaičius metų pradžioje","Tauragės r. sav.","Telyčios veislei 2 metų ir vyresnės","vnt.","886"
"2022","Gyvulių ir paukščių skaičius metų pradžioje","Telšių apskritis","Telyčios veislei 2 metų ir vyresnės","vnt.","2810"
"2022","Gyvulių ir paukščių skaičius metų pradžioje","Mažeikių r. sav.","Telyčios veislei 2 metų ir vyresnės","vnt.","488"
"2022","Gyvulių ir paukščių skaičius metų pradžioje","Plungės r. sav.","Telyčios veislei 2 metų ir vyresnės","vnt.","1031"
"2022","Gyvulių ir paukščių skaičius metų pradžioje","Rietavo sav.","Telyčios veislei 2 metų ir vyresnės","vnt.","312"
"2022","Gyvulių ir paukščių skaičius metų pradžioje","Telšių r. sav.","Telyčios veislei 2 metų ir vyresnės","vnt.","979"
"2022","Gyvulių ir paukščių skaičius metų pradžioje","Utenos apskritis","Telyčios veislei 2 metų ir vyresnės","vnt.","1908"
"2022","Gyvulių ir paukščių skaičius metų pradžioje","Anykščių r. sav.","Telyčios veislei 2 metų ir vyresnės","vnt.","533"
"2022","Gyvulių ir paukščių skaičius metų pradžioje","Ignalinos r. sav.","Telyčios veislei 2 metų ir vyresnės","vnt.","295"
"2022","Gyvulių ir paukščių skaičius metų pradžioje","Molėtų r. sav.","Telyčios veislei 2 metų ir vyresnės","vnt.","274"
"2022","Gyvulių ir paukščių skaičius metų pradžioje","Utenos r. sav.","Telyčios veislei 2 metų ir vyresnės","vnt.","574"
"2022","Gyvulių ir paukščių skaičius metų pradžioje","Visagino sav.","Telyčios veislei 2 metų ir vyresnės","vnt.",
"2022","Gyvulių ir paukščių skaičius metų pradžioje","Zarasų r. sav.","Telyčios veislei 2 metų ir vyresnės","vnt.","232"
"2022","Gyvulių ir paukščių skaičius metų pradžioje","Lietuvos Respublika","Karvės (melžiamos 2 metų ir vyresnės)","vnt.","225151"
"2022","Gyvulių ir paukščių skaičius metų pradžioje","Sostinės regionas","Karvės (melžiamos 2 metų ir vyresnės)","vnt.","6586"
"2022","Gyvulių ir paukščių skaičius metų pradžioje","Vilniaus apskritis","Karvės (melžiamos 2 metų ir vyresnės)","vnt.","6586"
"2022","Gyvulių ir paukščių skaičius metų pradžioje","Elektrėnų sav.","Karvės (melžiamos 2 metų ir vyresnės)","vnt.","309"
"2022","Gyvulių ir paukščių skaičius metų pradžioje","Šalčininkų r. sav.","Karvės (melžiamos 2 metų ir vyresnės)","vnt.","937"
"2022","Gyvulių ir paukščių skaičius metų pradžioje","Širvintų r. sav.","Karvės (melžiamos 2 metų ir vyresnės)","vnt.","728"
"2022","Gyvulių ir paukščių skaičius metų pradžioje","Švenčionių r. sav.","Karvės (melžiamos 2 metų ir vyresnės)","vnt.","912"
"2022","Gyvulių ir paukščių skaičius metų pradžioje","Trakų r. sav.","Karvės (melžiamos 2 metų ir vyresnės)","vnt.","495"
"2022","Gyvulių ir paukščių skaičius metų pradžioje","Ukmergės r. sav.","Karvės (melžiamos 2 metų ir vyresnės)","vnt.","2429"
"2022","Gyvulių ir paukščių skaičius metų pradžioje","Vilniaus m. sav.","Karvės (melžiamos 2 metų ir vyresnės)","vnt.","17"
"2022","Gyvulių ir paukščių skaičius metų pradžioje","Vilniaus r. sav.","Karvės (melžiamos 2 metų ir vyresnės)","vnt.","759"
"2022","Gyvulių ir paukščių skaičius metų pradžioje","Vidurio ir vakarų Lietuvos regionas","Karvės (melžiamos 2 metų ir vyresnės)","vnt.","218565"
"2022","Gyvulių ir paukščių skaičius metų pradžioje","Alytaus apskritis","Karvės (melžiamos 2 metų ir vyresnės)","vnt.","10426"
"2022","Gyvulių ir paukščių skaičius metų pradžioje","Alytaus m. sav.","Karvės (melžiamos 2 metų ir vyresnės)","vnt.","4"
"2022","Gyvulių ir paukščių skaičius metų pradžioje","Alytaus r. sav.","Karvės (melžiamos 2 metų ir vyresnės)","vnt.","5563"
"2022","Gyvulių ir paukščių skaičius metų pradžioje","Druskininkų sav.","Karvės (melžiamos 2 metų ir vyresnės)","vnt.","214"
"2022","Gyvulių ir paukščių skaičius metų pradžioje","Lazdijų r. sav.","Karvės (melžiamos 2 metų ir vyresnės)","vnt.","3975"
"2022","Gyvulių ir paukščių skaičius metų pradžioje","Varėnos r. sav.","Karvės (melžiamos 2 metų ir vyresnės)","vnt.","670"
"2022","Gyvulių ir paukščių skaičius metų pradžioje","Kauno apskritis","Karvės (melžiamos 2 metų ir vyresnės)","vnt.","25550"
"2022","Gyvulių ir paukščių skaičius metų pradžioje","Birštono sav.","Karvės (melžiamos 2 metų ir vyresnės)","vnt.","167"
"2022","Gyvulių ir paukščių skaičius metų pradžioje","Jonavos r. sav.","Karvės (melžiamos 2 metų ir vyresnės)","vnt.","2298"
"2022","Gyvulių ir paukščių skaičius metų pradžioje","Kaišiadorių r. sav.","Karvės (melžiamos 2 metų ir vyresnės)","vnt.","1175"
"2022","Gyvulių ir paukščių skaičius metų pradžioje","Kauno m. sav.","Karvės (melžiamos 2 metų ir vyresnės)","vnt.","228"
"2022","Gyvulių ir paukščių skaičius metų pradžioje","Kauno r. sav.","Karvės (melžiamos 2 metų ir vyresnės)","vnt.","4514"
"2022","Gyvulių ir paukščių skaičius metų pradžioje","Kėdainių r. sav.","Karvės (melžiamos 2 metų ir vyresnės)","vnt.","6019"
"2022","Gyvulių ir paukščių skaičius metų pradžioje","Prienų r. sav.","Karvės (melžiamos 2 metų ir vyresnės)","vnt.","3849"
"2022","Gyvulių ir paukščių skaičius metų pradžioje","Raseinių r. sav.","Karvės (melžiamos 2 metų ir vyresnės)","vnt.","7300"
"2022","Gyvulių ir paukščių skaičius metų pradžioje","Klaipėdos apskritis","Karvės (melžiamos 2 metų ir vyresnės)","vnt.","24859"
"2022","Gyvulių ir paukščių skaičius metų pradžioje","Klaipėdos m. sav.","Karvės (melžiamos 2 metų ir vyresnės)","vnt.",
"2022","Gyvulių ir paukščių skaičius metų pradžioje","Klaipėdos r. sav.","Karvės (melžiamos 2 metų ir vyresnės)","vnt.","3435"
"2022","Gyvulių ir paukščių skaičius metų pradžioje","Kretingos r. sav.","Karvės (melžiamos 2 metų ir vyresnės)","vnt.","2235"
"2022","Gyvulių ir paukščių skaičius metų pradžioje","Neringos sav.","Karvės (melžiamos 2 metų ir vyresnės)","vnt.",
"2022","Gyvulių ir paukščių skaičius metų pradžioje","Palangos m. sav.","Karvės (melžiamos 2 metų ir vyresnės)","vnt.",
"2022","Gyvulių ir paukščių skaičius metų pradžioje","Skuodo r. sav.","Karvės (melžiamos 2 metų ir vyresnės)","vnt.","8616"
"2022","Gyvulių ir paukščių skaičius metų pradžioje","Šilutės r. sav.","Karvės (melžiamos 2 metų ir vyresnės)","vnt.","10573"
"2022","Gyvulių ir paukščių skaičius metų pradžioje","Marijampolės apskritis","Karvės (melžiamos 2 metų ir vyresnės)","vnt.","25991"
"2022","Gyvulių ir paukščių skaičius metų pradžioje","Kalvarijos sav.","Karvės (melžiamos 2 metų ir vyresnės)","vnt.","3235"
"2022","Gyvulių ir paukščių skaičius metų pradžioje","Kazlų Rūdos sav.","Karvės (melžiamos 2 metų ir vyresnės)","vnt.","1896"
"2022","Gyvulių ir paukščių skaičius metų pradžioje","Marijampolės sav.","Karvės (melžiamos 2 metų ir vyresnės)","vnt.","5371"
"2022","Gyvulių ir paukščių skaičius metų pradžioje","Marijampolės r. sav.","Karvės (melžiamos 2 metų ir vyresnės)","vnt.",
"2022","Gyvulių ir paukščių skaičius metų pradžioje","Šakių r. sav.","Karvės (melžiamos 2 metų ir vyresnės)","vnt.","10572"
"2022","Gyvulių ir paukščių skaičius metų pradžioje","Vilkaviškio r. sav.","Karvės (melžiamos 2 metų ir vyresnės)","vnt.","4917"
"2022","Gyvulių ir paukščių skaičius metų pradžioje","Panevėžio apskritis","Karvės (melžiamos 2 metų ir vyresnės)","vnt.","29387"
"2022","Gyvulių ir paukščių skaičius metų pradžioje","Biržų r. sav.","Karvės (melžiamos 2 metų ir vyresnės)","vnt.","5576"
"2022","Gyvulių ir paukščių skaičius metų pradžioje","Kupiškio r. sav.","Karvės (melžiamos 2 metų ir vyresnės)","vnt.","3463"
"2022","Gyvulių ir paukščių skaičius metų pradžioje","Panevėžio m. sav.","Karvės (melžiamos 2 metų ir vyresnės)","vnt.",
"2022","Gyvulių ir paukščių skaičius metų pradžioje","Panevėžio r. sav.","Karvės (melžiamos 2 metų ir vyresnės)","vnt.","7696"
"2022","Gyvulių ir paukščių skaičius metų pradžioje","Pasvalio r. sav.","Karvės (melžiamos 2 metų ir vyresnės)","vnt.","9602"
"2022","Gyvulių ir paukščių skaičius metų pradžioje","Rokiškio r. sav.","Karvės (melžiamos 2 metų ir vyresnės)","vnt.","3050"
"2022","Gyvulių ir paukščių skaičius metų pradžioje","Šiaulių apskritis","Karvės (melžiamos 2 metų ir vyresnės)","vnt.","33310"
"2022","Gyvulių ir paukščių skaičius metų pradžioje","Akmenės r. sav.","Karvės (melžiamos 2 metų ir vyresnės)","vnt.","1434"
"2022","Gyvulių ir paukščių skaičius metų pradžioje","Joniškio r. sav.","Karvės (melžiamos 2 metų ir vyresnės)","vnt.","3705"
"2022","Gyvulių ir paukščių skaičius metų pradžioje","Kelmės r. sav.","Karvės (melžiamos 2 metų ir vyresnės)","vnt.","8526"
"2022","Gyvulių ir paukščių skaičius metų pradžioje","Pakruojo r. sav.","Karvės (melžiamos 2 metų ir vyresnės)","vnt.","8286"
"2022","Gyvulių ir paukščių skaičius metų pradžioje","Radviliškio r. sav.","Karvės (melžiamos 2 metų ir vyresnės)","vnt.","6655"
"2022","Gyvulių ir paukščių skaičius metų pradžioje","Šiaulių m. sav.","Karvės (melžiamos 2 metų ir vyresnės)","vnt.","1"
"2022","Gyvulių ir paukščių skaičius metų pradžioje","Šiaulių r. sav.","Karvės (melžiamos 2 metų ir vyresnės)","vnt.","4703"
"2022","Gyvulių ir paukščių skaičius metų pradžioje","Tauragės apskritis","Karvės (melžiamos 2 metų ir vyresnės)","vnt.","35171"
"2022","Gyvulių ir paukščių skaičius metų pradžioje","Jurbarko r. sav.","Karvės (melžiamos 2 metų ir vyresnės)","vnt.","5669"
"2022","Gyvulių ir paukščių skaičius metų pradžioje","Pagėgių sav.","Karvės (melžiamos 2 metų ir vyresnės)","vnt.","6895"
"2022","Gyvulių ir paukščių skaičius metų pradžioje","Šilalės r. sav.","Karvės (melžiamos 2 metų ir vyresnės)","vnt.","14576"
"2022","Gyvulių ir paukščių skaičius metų pradžioje","Tauragės r. sav.","Karvės (melžiamos 2 metų ir vyresnės)","vnt.","8031"
"2022","Gyvulių ir paukščių skaičius metų pradžioje","Telšių apskritis","Karvės (melžiamos 2 metų ir vyresnės)","vnt.","22465"
"2022","Gyvulių ir paukščių skaičius metų pradžioje","Mažeikių r. sav.","Karvės (melžiamos 2 metų ir vyresnės)","vnt.","3946"
"2022","Gyvulių ir paukščių skaičius metų pradžioje","Plungės r. sav.","Karvės (melžiamos 2 metų ir vyresnės)","vnt.","6765"
"2022","Gyvulių ir paukščių skaičius metų pradžioje","Rietavo sav.","Karvės (melžiamos 2 metų ir vyresnės)","vnt.","2701"
"2022","Gyvulių ir paukščių skaičius metų pradžioje","Telšių r. sav.","Karvės (melžiamos 2 metų ir vyresnės)","vnt.","9053"
