"Laikotarpis","Rodiklis","Administracinė teritorija","Gyvulių ir paukščių rūšys","Matavimo vienetai","Reikšmė"
"2021","Gyvulių ir paukščių skaičius metų pradžioje","Pakruojo r. sav.","Veislinės pagrindinės paršavedės virš 50 kg","vnt.","5219"
"2021","Gyvulių ir paukščių skaičius metų pradžioje","Radviliškio r. sav.","Veislinės pagrindinės paršavedės virš 50 kg","vnt.","601"
"2021","Gyvulių ir paukščių skaičius metų pradžioje","Šiaulių m. sav.","Veislinės pagrindinės paršavedės virš 50 kg","vnt.",
"2021","Gyvulių ir paukščių skaičius metų pradžioje","Šiaulių r. sav.","Veislinės pagrindinės paršavedės virš 50 kg","vnt.","72"
"2021","Gyvulių ir paukščių skaičius metų pradžioje","Tauragės apskritis","Veislinės pagrindinės paršavedės virš 50 kg","vnt.","4863"
"2021","Gyvulių ir paukščių skaičius metų pradžioje","Jurbarko r. sav.","Veislinės pagrindinės paršavedės virš 50 kg","vnt.","2198"
"2021","Gyvulių ir paukščių skaičius metų pradžioje","Pagėgių sav.","Veislinės pagrindinės paršavedės virš 50 kg","vnt.","9"
"2021","Gyvulių ir paukščių skaičius metų pradžioje","Šilalės r. sav.","Veislinės pagrindinės paršavedės virš 50 kg","vnt.","2591"
"2021","Gyvulių ir paukščių skaičius metų pradžioje","Tauragės r. sav.","Veislinės pagrindinės paršavedės virš 50 kg","vnt.","65"
"2021","Gyvulių ir paukščių skaičius metų pradžioje","Telšių apskritis","Veislinės pagrindinės paršavedės virš 50 kg","vnt.","1696"
"2021","Gyvulių ir paukščių skaičius metų pradžioje","Mažeikių r. sav.","Veislinės pagrindinės paršavedės virš 50 kg","vnt.","38"
"2021","Gyvulių ir paukščių skaičius metų pradžioje","Plungės r. sav.","Veislinės pagrindinės paršavedės virš 50 kg","vnt.","16"
"2021","Gyvulių ir paukščių skaičius metų pradžioje","Rietavo sav.","Veislinės pagrindinės paršavedės virš 50 kg","vnt.","3"
"2021","Gyvulių ir paukščių skaičius metų pradžioje","Telšių r. sav.","Veislinės pagrindinės paršavedės virš 50 kg","vnt.","1639"
"2021","Gyvulių ir paukščių skaičius metų pradžioje","Utenos apskritis","Veislinės pagrindinės paršavedės virš 50 kg","vnt.","1076"
"2021","Gyvulių ir paukščių skaičius metų pradžioje","Anykščių r. sav.","Veislinės pagrindinės paršavedės virš 50 kg","vnt.","1076"
"2021","Gyvulių ir paukščių skaičius metų pradžioje","Ignalinos r. sav.","Veislinės pagrindinės paršavedės virš 50 kg","vnt.",
"2021","Gyvulių ir paukščių skaičius metų pradžioje","Molėtų r. sav.","Veislinės pagrindinės paršavedės virš 50 kg","vnt.",
"2021","Gyvulių ir paukščių skaičius metų pradžioje","Utenos r. sav.","Veislinės pagrindinės paršavedės virš 50 kg","vnt.",
"2021","Gyvulių ir paukščių skaičius metų pradžioje","Visagino sav.","Veislinės pagrindinės paršavedės virš 50 kg","vnt.",
"2021","Gyvulių ir paukščių skaičius metų pradžioje","Zarasų r. sav.","Veislinės pagrindinės paršavedės virš 50 kg","vnt.",
"2021","Gyvulių ir paukščių skaičius metų pradžioje","Lietuvos Respublika","Veislinės pakaitinės paršavedės virš 50 kg","vnt.","7191"
"2021","Gyvulių ir paukščių skaičius metų pradžioje","Sostinės regionas","Veislinės pakaitinės paršavedės virš 50 kg","vnt.","856"
"2021","Gyvulių ir paukščių skaičius metų pradžioje","Vilniaus apskritis","Veislinės pakaitinės paršavedės virš 50 kg","vnt.","856"
"2021","Gyvulių ir paukščių skaičius metų pradžioje","Elektrėnų sav.","Veislinės pakaitinės paršavedės virš 50 kg","vnt.",
"2021","Gyvulių ir paukščių skaičius metų pradžioje","Šalčininkų r. sav.","Veislinės pakaitinės paršavedės virš 50 kg","vnt.","8"
"2021","Gyvulių ir paukščių skaičius metų pradžioje","Širvintų r. sav.","Veislinės pakaitinės paršavedės virš 50 kg","vnt.",
"2021","Gyvulių ir paukščių skaičius metų pradžioje","Švenčionių r. sav.","Veislinės pakaitinės paršavedės virš 50 kg","vnt.",
"2021","Gyvulių ir paukščių skaičius metų pradžioje","Trakų r. sav.","Veislinės pakaitinės paršavedės virš 50 kg","vnt.",
"2021","Gyvulių ir paukščių skaičius metų pradžioje","Ukmergės r. sav.","Veislinės pakaitinės paršavedės virš 50 kg","vnt.",
"2021","Gyvulių ir paukščių skaičius metų pradžioje","Vilniaus m. sav.","Veislinės pakaitinės paršavedės virš 50 kg","vnt.",
"2021","Gyvulių ir paukščių skaičius metų pradžioje","Vilniaus r. sav.","Veislinės pakaitinės paršavedės virš 50 kg","vnt.","848"
"2021","Gyvulių ir paukščių skaičius metų pradžioje","Vidurio ir vakarų Lietuvos regionas","Veislinės pakaitinės paršavedės virš 50 kg","vnt.","6335"
"2021","Gyvulių ir paukščių skaičius metų pradžioje","Alytaus apskritis","Veislinės pakaitinės paršavedės virš 50 kg","vnt.",
"2021","Gyvulių ir paukščių skaičius metų pradžioje","Alytaus m. sav.","Veislinės pakaitinės paršavedės virš 50 kg","vnt.",
"2021","Gyvulių ir paukščių skaičius metų pradžioje","Alytaus r. sav.","Veislinės pakaitinės paršavedės virš 50 kg","vnt.",
"2021","Gyvulių ir paukščių skaičius metų pradžioje","Druskininkų sav.","Veislinės pakaitinės paršavedės virš 50 kg","vnt.",
"2021","Gyvulių ir paukščių skaičius metų pradžioje","Lazdijų r. sav.","Veislinės pakaitinės paršavedės virš 50 kg","vnt.",
"2021","Gyvulių ir paukščių skaičius metų pradžioje","Varėnos r. sav.","Veislinės pakaitinės paršavedės virš 50 kg","vnt.",
"2021","Gyvulių ir paukščių skaičius metų pradžioje","Kauno apskritis","Veislinės pakaitinės paršavedės virš 50 kg","vnt.","972"
"2021","Gyvulių ir paukščių skaičius metų pradžioje","Birštono sav.","Veislinės pakaitinės paršavedės virš 50 kg","vnt.",
"2021","Gyvulių ir paukščių skaičius metų pradžioje","Jonavos r. sav.","Veislinės pakaitinės paršavedės virš 50 kg","vnt.","440"
"2021","Gyvulių ir paukščių skaičius metų pradžioje","Kaišiadorių r. sav.","Veislinės pakaitinės paršavedės virš 50 kg","vnt.","100"
"2021","Gyvulių ir paukščių skaičius metų pradžioje","Kauno m. sav.","Veislinės pakaitinės paršavedės virš 50 kg","vnt.","66"
"2021","Gyvulių ir paukščių skaičius metų pradžioje","Kauno r. sav.","Veislinės pakaitinės paršavedės virš 50 kg","vnt.",
"2021","Gyvulių ir paukščių skaičius metų pradžioje","Kėdainių r. sav.","Veislinės pakaitinės paršavedės virš 50 kg","vnt.","366"
"2021","Gyvulių ir paukščių skaičius metų pradžioje","Prienų r. sav.","Veislinės pakaitinės paršavedės virš 50 kg","vnt.",
"2021","Gyvulių ir paukščių skaičius metų pradžioje","Raseinių r. sav.","Veislinės pakaitinės paršavedės virš 50 kg","vnt.",
"2021","Gyvulių ir paukščių skaičius metų pradžioje","Klaipėdos apskritis","Veislinės pakaitinės paršavedės virš 50 kg","vnt.","125"
"2021","Gyvulių ir paukščių skaičius metų pradžioje","Klaipėdos m. sav.","Veislinės pakaitinės paršavedės virš 50 kg","vnt.",
"2021","Gyvulių ir paukščių skaičius metų pradžioje","Klaipėdos r. sav.","Veislinės pakaitinės paršavedės virš 50 kg","vnt.","112"
"2021","Gyvulių ir paukščių skaičius metų pradžioje","Kretingos r. sav.","Veislinės pakaitinės paršavedės virš 50 kg","vnt.",
"2021","Gyvulių ir paukščių skaičius metų pradžioje","Neringos sav.","Veislinės pakaitinės paršavedės virš 50 kg","vnt.",
"2021","Gyvulių ir paukščių skaičius metų pradžioje","Palangos m. sav.","Veislinės pakaitinės paršavedės virš 50 kg","vnt.",
"2021","Gyvulių ir paukščių skaičius metų pradžioje","Skuodo r. sav.","Veislinės pakaitinės paršavedės virš 50 kg","vnt.","13"
"2021","Gyvulių ir paukščių skaičius metų pradžioje","Šilutės r. sav.","Veislinės pakaitinės paršavedės virš 50 kg","vnt.",
"2021","Gyvulių ir paukščių skaičius metų pradžioje","Marijampolės apskritis","Veislinės pakaitinės paršavedės virš 50 kg","vnt.","364"
"2021","Gyvulių ir paukščių skaičius metų pradžioje","Kalvarijos sav.","Veislinės pakaitinės paršavedės virš 50 kg","vnt.",
"2021","Gyvulių ir paukščių skaičius metų pradžioje","Kazlų Rūdos sav.","Veislinės pakaitinės paršavedės virš 50 kg","vnt.",
"2021","Gyvulių ir paukščių skaičius metų pradžioje","Marijampolės sav.","Veislinės pakaitinės paršavedės virš 50 kg","vnt.",
"2021","Gyvulių ir paukščių skaičius metų pradžioje","Marijampolės r. sav.","Veislinės pakaitinės paršavedės virš 50 kg","vnt.",
"2021","Gyvulių ir paukščių skaičius metų pradžioje","Šakių r. sav.","Veislinės pakaitinės paršavedės virš 50 kg","vnt.","364"
"2021","Gyvulių ir paukščių skaičius metų pradžioje","Vilkaviškio r. sav.","Veislinės pakaitinės paršavedės virš 50 kg","vnt.",
"2021","Gyvulių ir paukščių skaičius metų pradžioje","Panevėžio apskritis","Veislinės pakaitinės paršavedės virš 50 kg","vnt.","1094"
"2021","Gyvulių ir paukščių skaičius metų pradžioje","Biržų r. sav.","Veislinės pakaitinės paršavedės virš 50 kg","vnt.",
"2021","Gyvulių ir paukščių skaičius metų pradžioje","Kupiškio r. sav.","Veislinės pakaitinės paršavedės virš 50 kg","vnt.",
"2021","Gyvulių ir paukščių skaičius metų pradžioje","Panevėžio m. sav.","Veislinės pakaitinės paršavedės virš 50 kg","vnt.",
"2021","Gyvulių ir paukščių skaičius metų pradžioje","Panevėžio r. sav.","Veislinės pakaitinės paršavedės virš 50 kg","vnt.","495"
"2021","Gyvulių ir paukščių skaičius metų pradžioje","Pasvalio r. sav.","Veislinės pakaitinės paršavedės virš 50 kg","vnt.","288"
"2021","Gyvulių ir paukščių skaičius metų pradžioje","Rokiškio r. sav.","Veislinės pakaitinės paršavedės virš 50 kg","vnt.","311"
"2021","Gyvulių ir paukščių skaičius metų pradžioje","Šiaulių apskritis","Veislinės pakaitinės paršavedės virš 50 kg","vnt.","2234"
"2021","Gyvulių ir paukščių skaičius metų pradžioje","Akmenės r. sav.","Veislinės pakaitinės paršavedės virš 50 kg","vnt.","286"
"2021","Gyvulių ir paukščių skaičius metų pradžioje","Joniškio r. sav.","Veislinės pakaitinės paršavedės virš 50 kg","vnt.",
"2021","Gyvulių ir paukščių skaičius metų pradžioje","Kelmės r. sav.","Veislinės pakaitinės paršavedės virš 50 kg","vnt.","251"
"2021","Gyvulių ir paukščių skaičius metų pradžioje","Pakruojo r. sav.","Veislinės pakaitinės paršavedės virš 50 kg","vnt.","1221"
"2021","Gyvulių ir paukščių skaičius metų pradžioje","Radviliškio r. sav.","Veislinės pakaitinės paršavedės virš 50 kg","vnt.","476"
"2021","Gyvulių ir paukščių skaičius metų pradžioje","Šiaulių m. sav.","Veislinės pakaitinės paršavedės virš 50 kg","vnt.",
"2021","Gyvulių ir paukščių skaičius metų pradžioje","Šiaulių r. sav.","Veislinės pakaitinės paršavedės virš 50 kg","vnt.",
"2021","Gyvulių ir paukščių skaičius metų pradžioje","Tauragės apskritis","Veislinės pakaitinės paršavedės virš 50 kg","vnt.","1225"
"2021","Gyvulių ir paukščių skaičius metų pradžioje","Jurbarko r. sav.","Veislinės pakaitinės paršavedės virš 50 kg","vnt.","747"
"2021","Gyvulių ir paukščių skaičius metų pradžioje","Pagėgių sav.","Veislinės pakaitinės paršavedės virš 50 kg","vnt.",
"2021","Gyvulių ir paukščių skaičius metų pradžioje","Šilalės r. sav.","Veislinės pakaitinės paršavedės virš 50 kg","vnt.","478"
"2021","Gyvulių ir paukščių skaičius metų pradžioje","Tauragės r. sav.","Veislinės pakaitinės paršavedės virš 50 kg","vnt.",
"2021","Gyvulių ir paukščių skaičius metų pradžioje","Telšių apskritis","Veislinės pakaitinės paršavedės virš 50 kg","vnt.","34"
"2021","Gyvulių ir paukščių skaičius metų pradžioje","Mažeikių r. sav.","Veislinės pakaitinės paršavedės virš 50 kg","vnt.","13"
"2021","Gyvulių ir paukščių skaičius metų pradžioje","Plungės r. sav.","Veislinės pakaitinės paršavedės virš 50 kg","vnt.",
"2021","Gyvulių ir paukščių skaičius metų pradžioje","Rietavo sav.","Veislinės pakaitinės paršavedės virš 50 kg","vnt.",
"2021","Gyvulių ir paukščių skaičius metų pradžioje","Telšių r. sav.","Veislinės pakaitinės paršavedės virš 50 kg","vnt.","21"
"2021","Gyvulių ir paukščių skaičius metų pradžioje","Utenos apskritis","Veislinės pakaitinės paršavedės virš 50 kg","vnt.","287"
"2021","Gyvulių ir paukščių skaičius metų pradžioje","Anykščių r. sav.","Veislinės pakaitinės paršavedės virš 50 kg","vnt.","255"
"2021","Gyvulių ir paukščių skaičius metų pradžioje","Ignalinos r. sav.","Veislinės pakaitinės paršavedės virš 50 kg","vnt.",
"2021","Gyvulių ir paukščių skaičius metų pradžioje","Molėtų r. sav.","Veislinės pakaitinės paršavedės virš 50 kg","vnt.","32"
"2021","Gyvulių ir paukščių skaičius metų pradžioje","Utenos r. sav.","Veislinės pakaitinės paršavedės virš 50 kg","vnt.",
"2021","Gyvulių ir paukščių skaičius metų pradžioje","Visagino sav.","Veislinės pakaitinės paršavedės virš 50 kg","vnt.",
"2021","Gyvulių ir paukščių skaičius metų pradžioje","Zarasų r. sav.","Veislinės pakaitinės paršavedės virš 50 kg","vnt.",
"2021","Gyvulių ir paukščių skaičius metų pradžioje","Lietuvos Respublika","Veislinės sukergtos kiaulaitės virš 50 kg","vnt.","2794"
"2021","Gyvulių ir paukščių skaičius metų pradžioje","Sostinės regionas","Veislinės sukergtos kiaulaitės virš 50 kg","vnt.","452"
"2021","Gyvulių ir paukščių skaičius metų pradžioje","Vilniaus apskritis","Veislinės sukergtos kiaulaitės virš 50 kg","vnt.","452"
"2021","Gyvulių ir paukščių skaičius metų pradžioje","Elektrėnų sav.","Veislinės sukergtos kiaulaitės virš 50 kg","vnt.",
"2021","Gyvulių ir paukščių skaičius metų pradžioje","Šalčininkų r. sav.","Veislinės sukergtos kiaulaitės virš 50 kg","vnt.","52"
"2021","Gyvulių ir paukščių skaičius metų pradžioje","Širvintų r. sav.","Veislinės sukergtos kiaulaitės virš 50 kg","vnt.",
"2021","Gyvulių ir paukščių skaičius metų pradžioje","Švenčionių r. sav.","Veislinės sukergtos kiaulaitės virš 50 kg","vnt.","225"
"2021","Gyvulių ir paukščių skaičius metų pradžioje","Trakų r. sav.","Veislinės sukergtos kiaulaitės virš 50 kg","vnt.",
"2021","Gyvulių ir paukščių skaičius metų pradžioje","Ukmergės r. sav.","Veislinės sukergtos kiaulaitės virš 50 kg","vnt.",
"2021","Gyvulių ir paukščių skaičius metų pradžioje","Vilniaus m. sav.","Veislinės sukergtos kiaulaitės virš 50 kg","vnt.",
"2021","Gyvulių ir paukščių skaičius metų pradžioje","Vilniaus r. sav.","Veislinės sukergtos kiaulaitės virš 50 kg","vnt.","175"
"2021","Gyvulių ir paukščių skaičius metų pradžioje","Vidurio ir vakarų Lietuvos regionas","Veislinės sukergtos kiaulaitės virš 50 kg","vnt.","2342"
"2021","Gyvulių ir paukščių skaičius metų pradžioje","Alytaus apskritis","Veislinės sukergtos kiaulaitės virš 50 kg","vnt.","58"
"2021","Gyvulių ir paukščių skaičius metų pradžioje","Alytaus m. sav.","Veislinės sukergtos kiaulaitės virš 50 kg","vnt.",
"2021","Gyvulių ir paukščių skaičius metų pradžioje","Alytaus r. sav.","Veislinės sukergtos kiaulaitės virš 50 kg","vnt.","28"
"2021","Gyvulių ir paukščių skaičius metų pradžioje","Druskininkų sav.","Veislinės sukergtos kiaulaitės virš 50 kg","vnt.",
"2021","Gyvulių ir paukščių skaičius metų pradžioje","Lazdijų r. sav.","Veislinės sukergtos kiaulaitės virš 50 kg","vnt.","30"
"2021","Gyvulių ir paukščių skaičius metų pradžioje","Varėnos r. sav.","Veislinės sukergtos kiaulaitės virš 50 kg","vnt.",
"2021","Gyvulių ir paukščių skaičius metų pradžioje","Kauno apskritis","Veislinės sukergtos kiaulaitės virš 50 kg","vnt.","371"
"2021","Gyvulių ir paukščių skaičius metų pradžioje","Birštono sav.","Veislinės sukergtos kiaulaitės virš 50 kg","vnt.",
"2021","Gyvulių ir paukščių skaičius metų pradžioje","Jonavos r. sav.","Veislinės sukergtos kiaulaitės virš 50 kg","vnt.","132"
"2021","Gyvulių ir paukščių skaičius metų pradžioje","Kaišiadorių r. sav.","Veislinės sukergtos kiaulaitės virš 50 kg","vnt.","103"
"2021","Gyvulių ir paukščių skaičius metų pradžioje","Kauno m. sav.","Veislinės sukergtos kiaulaitės virš 50 kg","vnt.",
"2021","Gyvulių ir paukščių skaičius metų pradžioje","Kauno r. sav.","Veislinės sukergtos kiaulaitės virš 50 kg","vnt.",
"2021","Gyvulių ir paukščių skaičius metų pradžioje","Kėdainių r. sav.","Veislinės sukergtos kiaulaitės virš 50 kg","vnt.","136"
"2021","Gyvulių ir paukščių skaičius metų pradžioje","Prienų r. sav.","Veislinės sukergtos kiaulaitės virš 50 kg","vnt.",
"2021","Gyvulių ir paukščių skaičius metų pradžioje","Raseinių r. sav.","Veislinės sukergtos kiaulaitės virš 50 kg","vnt.",
"2021","Gyvulių ir paukščių skaičius metų pradžioje","Klaipėdos apskritis","Veislinės sukergtos kiaulaitės virš 50 kg","vnt.","78"
"2021","Gyvulių ir paukščių skaičius metų pradžioje","Klaipėdos m. sav.","Veislinės sukergtos kiaulaitės virš 50 kg","vnt.",
"2021","Gyvulių ir paukščių skaičius metų pradžioje","Klaipėdos r. sav.","Veislinės sukergtos kiaulaitės virš 50 kg","vnt.","78"
"2021","Gyvulių ir paukščių skaičius metų pradžioje","Kretingos r. sav.","Veislinės sukergtos kiaulaitės virš 50 kg","vnt.",
"2021","Gyvulių ir paukščių skaičius metų pradžioje","Neringos sav.","Veislinės sukergtos kiaulaitės virš 50 kg","vnt.",
"2021","Gyvulių ir paukščių skaičius metų pradžioje","Palangos m. sav.","Veislinės sukergtos kiaulaitės virš 50 kg","vnt.",
"2021","Gyvulių ir paukščių skaičius metų pradžioje","Skuodo r. sav.","Veislinės sukergtos kiaulaitės virš 50 kg","vnt.",
"2021","Gyvulių ir paukščių skaičius metų pradžioje","Šilutės r. sav.","Veislinės sukergtos kiaulaitės virš 50 kg","vnt.",
"2021","Gyvulių ir paukščių skaičius metų pradžioje","Marijampolės apskritis","Veislinės sukergtos kiaulaitės virš 50 kg","vnt.",
"2021","Gyvulių ir paukščių skaičius metų pradžioje","Kalvarijos sav.","Veislinės sukergtos kiaulaitės virš 50 kg","vnt.",
"2021","Gyvulių ir paukščių skaičius metų pradžioje","Kazlų Rūdos sav.","Veislinės sukergtos kiaulaitės virš 50 kg","vnt.",
"2021","Gyvulių ir paukščių skaičius metų pradžioje","Marijampolės sav.","Veislinės sukergtos kiaulaitės virš 50 kg","vnt.",
"2021","Gyvulių ir paukščių skaičius metų pradžioje","Marijampolės r. sav.","Veislinės sukergtos kiaulaitės virš 50 kg","vnt.",
"2021","Gyvulių ir paukščių skaičius metų pradžioje","Šakių r. sav.","Veislinės sukergtos kiaulaitės virš 50 kg","vnt.",
"2021","Gyvulių ir paukščių skaičius metų pradžioje","Vilkaviškio r. sav.","Veislinės sukergtos kiaulaitės virš 50 kg","vnt.",
"2021","Gyvulių ir paukščių skaičius metų pradžioje","Panevėžio apskritis","Veislinės sukergtos kiaulaitės virš 50 kg","vnt.",
"2021","Gyvulių ir paukščių skaičius metų pradžioje","Biržų r. sav.","Veislinės sukergtos kiaulaitės virš 50 kg","vnt.",
"2021","Gyvulių ir paukščių skaičius metų pradžioje","Kupiškio r. sav.","Veislinės sukergtos kiaulaitės virš 50 kg","vnt.",
"2021","Gyvulių ir paukščių skaičius metų pradžioje","Panevėžio m. sav.","Veislinės sukergtos kiaulaitės virš 50 kg","vnt.",
"2021","Gyvulių ir paukščių skaičius metų pradžioje","Panevėžio r. sav.","Veislinės sukergtos kiaulaitės virš 50 kg","vnt.",
"2021","Gyvulių ir paukščių skaičius metų pradžioje","Pasvalio r. sav.","Veislinės sukergtos kiaulaitės virš 50 kg","vnt.",
"2021","Gyvulių ir paukščių skaičius metų pradžioje","Rokiškio r. sav.","Veislinės sukergtos kiaulaitės virš 50 kg","vnt.",
"2021","Gyvulių ir paukščių skaičius metų pradžioje","Šiaulių apskritis","Veislinės sukergtos kiaulaitės virš 50 kg","vnt.","147"
"2021","Gyvulių ir paukščių skaičius metų pradžioje","Akmenės r. sav.","Veislinės sukergtos kiaulaitės virš 50 kg","vnt.",
"2021","Gyvulių ir paukščių skaičius metų pradžioje","Joniškio r. sav.","Veislinės sukergtos kiaulaitės virš 50 kg","vnt.","106"
"2021","Gyvulių ir paukščių skaičius metų pradžioje","Kelmės r. sav.","Veislinės sukergtos kiaulaitės virš 50 kg","vnt.",
"2021","Gyvulių ir paukščių skaičius metų pradžioje","Pakruojo r. sav.","Veislinės sukergtos kiaulaitės virš 50 kg","vnt.",
"2021","Gyvulių ir paukščių skaičius metų pradžioje","Radviliškio r. sav.","Veislinės sukergtos kiaulaitės virš 50 kg","vnt.","41"
"2021","Gyvulių ir paukščių skaičius metų pradžioje","Šiaulių m. sav.","Veislinės sukergtos kiaulaitės virš 50 kg","vnt.",
"2021","Gyvulių ir paukščių skaičius metų pradžioje","Šiaulių r. sav.","Veislinės sukergtos kiaulaitės virš 50 kg","vnt.",
"2021","Gyvulių ir paukščių skaičius metų pradžioje","Tauragės apskritis","Veislinės sukergtos kiaulaitės virš 50 kg","vnt.","598"
"2021","Gyvulių ir paukščių skaičius metų pradžioje","Jurbarko r. sav.","Veislinės sukergtos kiaulaitės virš 50 kg","vnt.","598"
"2021","Gyvulių ir paukščių skaičius metų pradžioje","Pagėgių sav.","Veislinės sukergtos kiaulaitės virš 50 kg","vnt.",
"2021","Gyvulių ir paukščių skaičius metų pradžioje","Šilalės r. sav.","Veislinės sukergtos kiaulaitės virš 50 kg","vnt.",
"2021","Gyvulių ir paukščių skaičius metų pradžioje","Tauragės r. sav.","Veislinės sukergtos kiaulaitės virš 50 kg","vnt.",
"2021","Gyvulių ir paukščių skaičius metų pradžioje","Telšių apskritis","Veislinės sukergtos kiaulaitės virš 50 kg","vnt.","537"
"2021","Gyvulių ir paukščių skaičius metų pradžioje","Mažeikių r. sav.","Veislinės sukergtos kiaulaitės virš 50 kg","vnt.",
"2021","Gyvulių ir paukščių skaičius metų pradžioje","Plungės r. sav.","Veislinės sukergtos kiaulaitės virš 50 kg","vnt.",
"2021","Gyvulių ir paukščių skaičius metų pradžioje","Rietavo sav.","Veislinės sukergtos kiaulaitės virš 50 kg","vnt.",
"2021","Gyvulių ir paukščių skaičius metų pradžioje","Telšių r. sav.","Veislinės sukergtos kiaulaitės virš 50 kg","vnt.","537"
"2021","Gyvulių ir paukščių skaičius metų pradžioje","Utenos apskritis","Veislinės sukergtos kiaulaitės virš 50 kg","vnt.","553"
"2021","Gyvulių ir paukščių skaičius metų pradžioje","Anykščių r. sav.","Veislinės sukergtos kiaulaitės virš 50 kg","vnt.","553"
"2021","Gyvulių ir paukščių skaičius metų pradžioje","Ignalinos r. sav.","Veislinės sukergtos kiaulaitės virš 50 kg","vnt.",
"2021","Gyvulių ir paukščių skaičius metų pradžioje","Molėtų r. sav.","Veislinės sukergtos kiaulaitės virš 50 kg","vnt.",
"2021","Gyvulių ir paukščių skaičius metų pradžioje","Utenos r. sav.","Veislinės sukergtos kiaulaitės virš 50 kg","vnt.",
"2021","Gyvulių ir paukščių skaičius metų pradžioje","Visagino sav.","Veislinės sukergtos kiaulaitės virš 50 kg","vnt.",
"2021","Gyvulių ir paukščių skaičius metų pradžioje","Zarasų r. sav.","Veislinės sukergtos kiaulaitės virš 50 kg","vnt.",
"2021","Gyvulių ir paukščių skaičius metų pradžioje","Lietuvos Respublika","Veislinės nesukergtos kiaulaitės virš 50 kg","vnt.","6022"
"2021","Gyvulių ir paukščių skaičius metų pradžioje","Sostinės regionas","Veislinės nesukergtos kiaulaitės virš 50 kg","vnt.","333"
"2021","Gyvulių ir paukščių skaičius metų pradžioje","Vilniaus apskritis","Veislinės nesukergtos kiaulaitės virš 50 kg","vnt.","333"
"2021","Gyvulių ir paukščių skaičius metų pradžioje","Elektrėnų sav.","Veislinės nesukergtos kiaulaitės virš 50 kg","vnt.",
"2021","Gyvulių ir paukščių skaičius metų pradžioje","Šalčininkų r. sav.","Veislinės nesukergtos kiaulaitės virš 50 kg","vnt.","48"
"2021","Gyvulių ir paukščių skaičius metų pradžioje","Širvintų r. sav.","Veislinės nesukergtos kiaulaitės virš 50 kg","vnt.",
"2021","Gyvulių ir paukščių skaičius metų pradžioje","Švenčionių r. sav.","Veislinės nesukergtos kiaulaitės virš 50 kg","vnt.","231"
"2021","Gyvulių ir paukščių skaičius metų pradžioje","Trakų r. sav.","Veislinės nesukergtos kiaulaitės virš 50 kg","vnt.",
"2021","Gyvulių ir paukščių skaičius metų pradžioje","Ukmergės r. sav.","Veislinės nesukergtos kiaulaitės virš 50 kg","vnt.",
"2021","Gyvulių ir paukščių skaičius metų pradžioje","Vilniaus m. sav.","Veislinės nesukergtos kiaulaitės virš 50 kg","vnt.",
"2021","Gyvulių ir paukščių skaičius metų pradžioje","Vilniaus r. sav.","Veislinės nesukergtos kiaulaitės virš 50 kg","vnt.","54"
"2021","Gyvulių ir paukščių skaičius metų pradžioje","Vidurio ir vakarų Lietuvos regionas","Veislinės nesukergtos kiaulaitės virš 50 kg","vnt.","5689"
"2021","Gyvulių ir paukščių skaičius metų pradžioje","Alytaus apskritis","Veislinės nesukergtos kiaulaitės virš 50 kg","vnt.","28"
"2021","Gyvulių ir paukščių skaičius metų pradžioje","Alytaus m. sav.","Veislinės nesukergtos kiaulaitės virš 50 kg","vnt.",
"2021","Gyvulių ir paukščių skaičius metų pradžioje","Alytaus r. sav.","Veislinės nesukergtos kiaulaitės virš 50 kg","vnt.","21"
"2021","Gyvulių ir paukščių skaičius metų pradžioje","Druskininkų sav.","Veislinės nesukergtos kiaulaitės virš 50 kg","vnt.",
"2021","Gyvulių ir paukščių skaičius metų pradžioje","Lazdijų r. sav.","Veislinės nesukergtos kiaulaitės virš 50 kg","vnt.","7"
"2021","Gyvulių ir paukščių skaičius metų pradžioje","Varėnos r. sav.","Veislinės nesukergtos kiaulaitės virš 50 kg","vnt.",
"2021","Gyvulių ir paukščių skaičius metų pradžioje","Kauno apskritis","Veislinės nesukergtos kiaulaitės virš 50 kg","vnt.","446"
"2021","Gyvulių ir paukščių skaičius metų pradžioje","Birštono sav.","Veislinės nesukergtos kiaulaitės virš 50 kg","vnt.",
"2021","Gyvulių ir paukščių skaičius metų pradžioje","Jonavos r. sav.","Veislinės nesukergtos kiaulaitės virš 50 kg","vnt.","57"
"2021","Gyvulių ir paukščių skaičius metų pradžioje","Kaišiadorių r. sav.","Veislinės nesukergtos kiaulaitės virš 50 kg","vnt.","80"
"2021","Gyvulių ir paukščių skaičius metų pradžioje","Kauno m. sav.","Veislinės nesukergtos kiaulaitės virš 50 kg","vnt.",
"2021","Gyvulių ir paukščių skaičius metų pradžioje","Kauno r. sav.","Veislinės nesukergtos kiaulaitės virš 50 kg","vnt.",
"2021","Gyvulių ir paukščių skaičius metų pradžioje","Kėdainių r. sav.","Veislinės nesukergtos kiaulaitės virš 50 kg","vnt.","309"
"2021","Gyvulių ir paukščių skaičius metų pradžioje","Prienų r. sav.","Veislinės nesukergtos kiaulaitės virš 50 kg","vnt.",
"2021","Gyvulių ir paukščių skaičius metų pradžioje","Raseinių r. sav.","Veislinės nesukergtos kiaulaitės virš 50 kg","vnt.",
