"Laikotarpis","Rodiklis","Administracinė teritorija","Gyvulių ir paukščių rūšys","Matavimo vienetai","Reikšmė"
"2020","Gyvulių ir paukščių skaičius metų pradžioje","Plungės r. sav.","Veislinės pagrindinės paršavedės virš 50 kg","vnt.","25"
"2020","Gyvulių ir paukščių skaičius metų pradžioje","Rietavo sav.","Veislinės pagrindinės paršavedės virš 50 kg","vnt.","7"
"2020","Gyvulių ir paukščių skaičius metų pradžioje","Telšių r. sav.","Veislinės pagrindinės paršavedės virš 50 kg","vnt.","1296"
"2020","Gyvulių ir paukščių skaičius metų pradžioje","Utenos apskritis","Veislinės pagrindinės paršavedės virš 50 kg","vnt.","1708"
"2020","Gyvulių ir paukščių skaičius metų pradžioje","Anykščių r. sav.","Veislinės pagrindinės paršavedės virš 50 kg","vnt.","1067"
"2020","Gyvulių ir paukščių skaičius metų pradžioje","Ignalinos r. sav.","Veislinės pagrindinės paršavedės virš 50 kg","vnt.",
"2020","Gyvulių ir paukščių skaičius metų pradžioje","Molėtų r. sav.","Veislinės pagrindinės paršavedės virš 50 kg","vnt.","641"
"2020","Gyvulių ir paukščių skaičius metų pradžioje","Utenos r. sav.","Veislinės pagrindinės paršavedės virš 50 kg","vnt.",
"2020","Gyvulių ir paukščių skaičius metų pradžioje","Visagino sav.","Veislinės pagrindinės paršavedės virš 50 kg","vnt.",
"2020","Gyvulių ir paukščių skaičius metų pradžioje","Zarasų r. sav.","Veislinės pagrindinės paršavedės virš 50 kg","vnt.",
"2020","Gyvulių ir paukščių skaičius metų pradžioje","Lietuvos Respublika","Veislinės pakaitinės paršavedės virš 50 kg","vnt.","6587"
"2020","Gyvulių ir paukščių skaičius metų pradžioje","Sostinės regionas","Veislinės pakaitinės paršavedės virš 50 kg","vnt.","852"
"2020","Gyvulių ir paukščių skaičius metų pradžioje","Vilniaus apskritis","Veislinės pakaitinės paršavedės virš 50 kg","vnt.","852"
"2020","Gyvulių ir paukščių skaičius metų pradžioje","Elektrėnų sav.","Veislinės pakaitinės paršavedės virš 50 kg","vnt.",
"2020","Gyvulių ir paukščių skaičius metų pradžioje","Šalčininkų r. sav.","Veislinės pakaitinės paršavedės virš 50 kg","vnt.","5"
"2020","Gyvulių ir paukščių skaičius metų pradžioje","Širvintų r. sav.","Veislinės pakaitinės paršavedės virš 50 kg","vnt.",
"2020","Gyvulių ir paukščių skaičius metų pradžioje","Švenčionių r. sav.","Veislinės pakaitinės paršavedės virš 50 kg","vnt.",
"2020","Gyvulių ir paukščių skaičius metų pradžioje","Trakų r. sav.","Veislinės pakaitinės paršavedės virš 50 kg","vnt.",
"2020","Gyvulių ir paukščių skaičius metų pradžioje","Ukmergės r. sav.","Veislinės pakaitinės paršavedės virš 50 kg","vnt.","5"
"2020","Gyvulių ir paukščių skaičius metų pradžioje","Vilniaus m. sav.","Veislinės pakaitinės paršavedės virš 50 kg","vnt.",
"2020","Gyvulių ir paukščių skaičius metų pradžioje","Vilniaus r. sav.","Veislinės pakaitinės paršavedės virš 50 kg","vnt.","842"
"2020","Gyvulių ir paukščių skaičius metų pradžioje","Vidurio ir vakarų Lietuvos regionas","Veislinės pakaitinės paršavedės virš 50 kg","vnt.","5735"
"2020","Gyvulių ir paukščių skaičius metų pradžioje","Alytaus apskritis","Veislinės pakaitinės paršavedės virš 50 kg","vnt.",
"2020","Gyvulių ir paukščių skaičius metų pradžioje","Alytaus m. sav.","Veislinės pakaitinės paršavedės virš 50 kg","vnt.",
"2020","Gyvulių ir paukščių skaičius metų pradžioje","Alytaus r. sav.","Veislinės pakaitinės paršavedės virš 50 kg","vnt.",
"2020","Gyvulių ir paukščių skaičius metų pradžioje","Druskininkų sav.","Veislinės pakaitinės paršavedės virš 50 kg","vnt.",
"2020","Gyvulių ir paukščių skaičius metų pradžioje","Lazdijų r. sav.","Veislinės pakaitinės paršavedės virš 50 kg","vnt.",
"2020","Gyvulių ir paukščių skaičius metų pradžioje","Varėnos r. sav.","Veislinės pakaitinės paršavedės virš 50 kg","vnt.",
"2020","Gyvulių ir paukščių skaičius metų pradžioje","Kauno apskritis","Veislinės pakaitinės paršavedės virš 50 kg","vnt.","304"
"2020","Gyvulių ir paukščių skaičius metų pradžioje","Birštono sav.","Veislinės pakaitinės paršavedės virš 50 kg","vnt.",
"2020","Gyvulių ir paukščių skaičius metų pradžioje","Jonavos r. sav.","Veislinės pakaitinės paršavedės virš 50 kg","vnt.","186"
"2020","Gyvulių ir paukščių skaičius metų pradžioje","Kaišiadorių r. sav.","Veislinės pakaitinės paršavedės virš 50 kg","vnt.","91"
"2020","Gyvulių ir paukščių skaičius metų pradžioje","Kauno m. sav.","Veislinės pakaitinės paršavedės virš 50 kg","vnt.","27"
"2020","Gyvulių ir paukščių skaičius metų pradžioje","Kauno r. sav.","Veislinės pakaitinės paršavedės virš 50 kg","vnt.",
"2020","Gyvulių ir paukščių skaičius metų pradžioje","Kėdainių r. sav.","Veislinės pakaitinės paršavedės virš 50 kg","vnt.",
"2020","Gyvulių ir paukščių skaičius metų pradžioje","Prienų r. sav.","Veislinės pakaitinės paršavedės virš 50 kg","vnt.",
"2020","Gyvulių ir paukščių skaičius metų pradžioje","Raseinių r. sav.","Veislinės pakaitinės paršavedės virš 50 kg","vnt.",
"2020","Gyvulių ir paukščių skaičius metų pradžioje","Klaipėdos apskritis","Veislinės pakaitinės paršavedės virš 50 kg","vnt.",
"2020","Gyvulių ir paukščių skaičius metų pradžioje","Klaipėdos m. sav.","Veislinės pakaitinės paršavedės virš 50 kg","vnt.",
"2020","Gyvulių ir paukščių skaičius metų pradžioje","Klaipėdos r. sav.","Veislinės pakaitinės paršavedės virš 50 kg","vnt.",
"2020","Gyvulių ir paukščių skaičius metų pradžioje","Kretingos r. sav.","Veislinės pakaitinės paršavedės virš 50 kg","vnt.",
"2020","Gyvulių ir paukščių skaičius metų pradžioje","Neringos sav.","Veislinės pakaitinės paršavedės virš 50 kg","vnt.",
"2020","Gyvulių ir paukščių skaičius metų pradžioje","Palangos m. sav.","Veislinės pakaitinės paršavedės virš 50 kg","vnt.",
"2020","Gyvulių ir paukščių skaičius metų pradžioje","Skuodo r. sav.","Veislinės pakaitinės paršavedės virš 50 kg","vnt.",
"2020","Gyvulių ir paukščių skaičius metų pradžioje","Šilutės r. sav.","Veislinės pakaitinės paršavedės virš 50 kg","vnt.",
"2020","Gyvulių ir paukščių skaičius metų pradžioje","Marijampolės apskritis","Veislinės pakaitinės paršavedės virš 50 kg","vnt.","404"
"2020","Gyvulių ir paukščių skaičius metų pradžioje","Kalvarijos sav.","Veislinės pakaitinės paršavedės virš 50 kg","vnt.",
"2020","Gyvulių ir paukščių skaičius metų pradžioje","Kazlų Rūdos sav.","Veislinės pakaitinės paršavedės virš 50 kg","vnt.",
"2020","Gyvulių ir paukščių skaičius metų pradžioje","Marijampolės sav.","Veislinės pakaitinės paršavedės virš 50 kg","vnt.",
"2020","Gyvulių ir paukščių skaičius metų pradžioje","Marijampolės r. sav.","Veislinės pakaitinės paršavedės virš 50 kg","vnt.",
"2020","Gyvulių ir paukščių skaičius metų pradžioje","Šakių r. sav.","Veislinės pakaitinės paršavedės virš 50 kg","vnt.","404"
"2020","Gyvulių ir paukščių skaičius metų pradžioje","Vilkaviškio r. sav.","Veislinės pakaitinės paršavedės virš 50 kg","vnt.",
"2020","Gyvulių ir paukščių skaičius metų pradžioje","Panevėžio apskritis","Veislinės pakaitinės paršavedės virš 50 kg","vnt.","880"
"2020","Gyvulių ir paukščių skaičius metų pradžioje","Biržų r. sav.","Veislinės pakaitinės paršavedės virš 50 kg","vnt.",
"2020","Gyvulių ir paukščių skaičius metų pradžioje","Kupiškio r. sav.","Veislinės pakaitinės paršavedės virš 50 kg","vnt.",
"2020","Gyvulių ir paukščių skaičius metų pradžioje","Panevėžio m. sav.","Veislinės pakaitinės paršavedės virš 50 kg","vnt.",
"2020","Gyvulių ir paukščių skaičius metų pradžioje","Panevėžio r. sav.","Veislinės pakaitinės paršavedės virš 50 kg","vnt.","488"
"2020","Gyvulių ir paukščių skaičius metų pradžioje","Pasvalio r. sav.","Veislinės pakaitinės paršavedės virš 50 kg","vnt.","267"
"2020","Gyvulių ir paukščių skaičius metų pradžioje","Rokiškio r. sav.","Veislinės pakaitinės paršavedės virš 50 kg","vnt.","125"
"2020","Gyvulių ir paukščių skaičius metų pradžioje","Šiaulių apskritis","Veislinės pakaitinės paršavedės virš 50 kg","vnt.","2161"
"2020","Gyvulių ir paukščių skaičius metų pradžioje","Akmenės r. sav.","Veislinės pakaitinės paršavedės virš 50 kg","vnt.","280"
"2020","Gyvulių ir paukščių skaičius metų pradžioje","Joniškio r. sav.","Veislinės pakaitinės paršavedės virš 50 kg","vnt.",
"2020","Gyvulių ir paukščių skaičius metų pradžioje","Kelmės r. sav.","Veislinės pakaitinės paršavedės virš 50 kg","vnt.","250"
"2020","Gyvulių ir paukščių skaičius metų pradžioje","Pakruojo r. sav.","Veislinės pakaitinės paršavedės virš 50 kg","vnt.","1159"
"2020","Gyvulių ir paukščių skaičius metų pradžioje","Radviliškio r. sav.","Veislinės pakaitinės paršavedės virš 50 kg","vnt.","472"
"2020","Gyvulių ir paukščių skaičius metų pradžioje","Šiaulių m. sav.","Veislinės pakaitinės paršavedės virš 50 kg","vnt.",
"2020","Gyvulių ir paukščių skaičius metų pradžioje","Šiaulių r. sav.","Veislinės pakaitinės paršavedės virš 50 kg","vnt.",
"2020","Gyvulių ir paukščių skaičius metų pradžioje","Tauragės apskritis","Veislinės pakaitinės paršavedės virš 50 kg","vnt.","1137"
"2020","Gyvulių ir paukščių skaičius metų pradžioje","Jurbarko r. sav.","Veislinės pakaitinės paršavedės virš 50 kg","vnt.","667"
"2020","Gyvulių ir paukščių skaičius metų pradžioje","Pagėgių sav.","Veislinės pakaitinės paršavedės virš 50 kg","vnt.",
"2020","Gyvulių ir paukščių skaičius metų pradžioje","Šilalės r. sav.","Veislinės pakaitinės paršavedės virš 50 kg","vnt.","470"
"2020","Gyvulių ir paukščių skaičius metų pradžioje","Tauragės r. sav.","Veislinės pakaitinės paršavedės virš 50 kg","vnt.",
"2020","Gyvulių ir paukščių skaičius metų pradžioje","Telšių apskritis","Veislinės pakaitinės paršavedės virš 50 kg","vnt.","519"
"2020","Gyvulių ir paukščių skaičius metų pradžioje","Mažeikių r. sav.","Veislinės pakaitinės paršavedės virš 50 kg","vnt.","1"
"2020","Gyvulių ir paukščių skaičius metų pradžioje","Plungės r. sav.","Veislinės pakaitinės paršavedės virš 50 kg","vnt.",
"2020","Gyvulių ir paukščių skaičius metų pradžioje","Rietavo sav.","Veislinės pakaitinės paršavedės virš 50 kg","vnt.",
"2020","Gyvulių ir paukščių skaičius metų pradžioje","Telšių r. sav.","Veislinės pakaitinės paršavedės virš 50 kg","vnt.","518"
"2020","Gyvulių ir paukščių skaičius metų pradžioje","Utenos apskritis","Veislinės pakaitinės paršavedės virš 50 kg","vnt.","330"
"2020","Gyvulių ir paukščių skaičius metų pradžioje","Anykščių r. sav.","Veislinės pakaitinės paršavedės virš 50 kg","vnt.","235"
"2020","Gyvulių ir paukščių skaičius metų pradžioje","Ignalinos r. sav.","Veislinės pakaitinės paršavedės virš 50 kg","vnt.",
"2020","Gyvulių ir paukščių skaičius metų pradžioje","Molėtų r. sav.","Veislinės pakaitinės paršavedės virš 50 kg","vnt.","95"
"2020","Gyvulių ir paukščių skaičius metų pradžioje","Utenos r. sav.","Veislinės pakaitinės paršavedės virš 50 kg","vnt.",
"2020","Gyvulių ir paukščių skaičius metų pradžioje","Visagino sav.","Veislinės pakaitinės paršavedės virš 50 kg","vnt.",
"2020","Gyvulių ir paukščių skaičius metų pradžioje","Zarasų r. sav.","Veislinės pakaitinės paršavedės virš 50 kg","vnt.",
"2020","Gyvulių ir paukščių skaičius metų pradžioje","Lietuvos Respublika","Veislinės sukergtos kiaulaitės virš 50 kg","vnt.","2483"
"2020","Gyvulių ir paukščių skaičius metų pradžioje","Sostinės regionas","Veislinės sukergtos kiaulaitės virš 50 kg","vnt.","423"
"2020","Gyvulių ir paukščių skaičius metų pradžioje","Vilniaus apskritis","Veislinės sukergtos kiaulaitės virš 50 kg","vnt.","423"
"2020","Gyvulių ir paukščių skaičius metų pradžioje","Elektrėnų sav.","Veislinės sukergtos kiaulaitės virš 50 kg","vnt.",
"2020","Gyvulių ir paukščių skaičius metų pradžioje","Šalčininkų r. sav.","Veislinės sukergtos kiaulaitės virš 50 kg","vnt.","3"
"2020","Gyvulių ir paukščių skaičius metų pradžioje","Širvintų r. sav.","Veislinės sukergtos kiaulaitės virš 50 kg","vnt.",
"2020","Gyvulių ir paukščių skaičius metų pradžioje","Švenčionių r. sav.","Veislinės sukergtos kiaulaitės virš 50 kg","vnt.","238"
"2020","Gyvulių ir paukščių skaičius metų pradžioje","Trakų r. sav.","Veislinės sukergtos kiaulaitės virš 50 kg","vnt.",
"2020","Gyvulių ir paukščių skaičius metų pradžioje","Ukmergės r. sav.","Veislinės sukergtos kiaulaitės virš 50 kg","vnt.","2"
"2020","Gyvulių ir paukščių skaičius metų pradžioje","Vilniaus m. sav.","Veislinės sukergtos kiaulaitės virš 50 kg","vnt.",
"2020","Gyvulių ir paukščių skaičius metų pradžioje","Vilniaus r. sav.","Veislinės sukergtos kiaulaitės virš 50 kg","vnt.","180"
"2020","Gyvulių ir paukščių skaičius metų pradžioje","Vidurio ir vakarų Lietuvos regionas","Veislinės sukergtos kiaulaitės virš 50 kg","vnt.","2060"
"2020","Gyvulių ir paukščių skaičius metų pradžioje","Alytaus apskritis","Veislinės sukergtos kiaulaitės virš 50 kg","vnt.",
"2020","Gyvulių ir paukščių skaičius metų pradžioje","Alytaus m. sav.","Veislinės sukergtos kiaulaitės virš 50 kg","vnt.",
"2020","Gyvulių ir paukščių skaičius metų pradžioje","Alytaus r. sav.","Veislinės sukergtos kiaulaitės virš 50 kg","vnt.",
"2020","Gyvulių ir paukščių skaičius metų pradžioje","Druskininkų sav.","Veislinės sukergtos kiaulaitės virš 50 kg","vnt.",
"2020","Gyvulių ir paukščių skaičius metų pradžioje","Lazdijų r. sav.","Veislinės sukergtos kiaulaitės virš 50 kg","vnt.",
"2020","Gyvulių ir paukščių skaičius metų pradžioje","Varėnos r. sav.","Veislinės sukergtos kiaulaitės virš 50 kg","vnt.",
"2020","Gyvulių ir paukščių skaičius metų pradžioje","Kauno apskritis","Veislinės sukergtos kiaulaitės virš 50 kg","vnt.","228"
"2020","Gyvulių ir paukščių skaičius metų pradžioje","Birštono sav.","Veislinės sukergtos kiaulaitės virš 50 kg","vnt.",
"2020","Gyvulių ir paukščių skaičius metų pradžioje","Jonavos r. sav.","Veislinės sukergtos kiaulaitės virš 50 kg","vnt.","130"
"2020","Gyvulių ir paukščių skaičius metų pradžioje","Kaišiadorių r. sav.","Veislinės sukergtos kiaulaitės virš 50 kg","vnt.","78"
"2020","Gyvulių ir paukščių skaičius metų pradžioje","Kauno m. sav.","Veislinės sukergtos kiaulaitės virš 50 kg","vnt.","20"
"2020","Gyvulių ir paukščių skaičius metų pradžioje","Kauno r. sav.","Veislinės sukergtos kiaulaitės virš 50 kg","vnt.",
"2020","Gyvulių ir paukščių skaičius metų pradžioje","Kėdainių r. sav.","Veislinės sukergtos kiaulaitės virš 50 kg","vnt.",
"2020","Gyvulių ir paukščių skaičius metų pradžioje","Prienų r. sav.","Veislinės sukergtos kiaulaitės virš 50 kg","vnt.",
"2020","Gyvulių ir paukščių skaičius metų pradžioje","Raseinių r. sav.","Veislinės sukergtos kiaulaitės virš 50 kg","vnt.",
"2020","Gyvulių ir paukščių skaičius metų pradžioje","Klaipėdos apskritis","Veislinės sukergtos kiaulaitės virš 50 kg","vnt.","320"
"2020","Gyvulių ir paukščių skaičius metų pradžioje","Klaipėdos m. sav.","Veislinės sukergtos kiaulaitės virš 50 kg","vnt.",
"2020","Gyvulių ir paukščių skaičius metų pradžioje","Klaipėdos r. sav.","Veislinės sukergtos kiaulaitės virš 50 kg","vnt.",
"2020","Gyvulių ir paukščių skaičius metų pradžioje","Kretingos r. sav.","Veislinės sukergtos kiaulaitės virš 50 kg","vnt.",
"2020","Gyvulių ir paukščių skaičius metų pradžioje","Neringos sav.","Veislinės sukergtos kiaulaitės virš 50 kg","vnt.",
"2020","Gyvulių ir paukščių skaičius metų pradžioje","Palangos m. sav.","Veislinės sukergtos kiaulaitės virš 50 kg","vnt.",
"2020","Gyvulių ir paukščių skaičius metų pradžioje","Skuodo r. sav.","Veislinės sukergtos kiaulaitės virš 50 kg","vnt.",
"2020","Gyvulių ir paukščių skaičius metų pradžioje","Šilutės r. sav.","Veislinės sukergtos kiaulaitės virš 50 kg","vnt.","320"
"2020","Gyvulių ir paukščių skaičius metų pradžioje","Marijampolės apskritis","Veislinės sukergtos kiaulaitės virš 50 kg","vnt.","2"
"2020","Gyvulių ir paukščių skaičius metų pradžioje","Kalvarijos sav.","Veislinės sukergtos kiaulaitės virš 50 kg","vnt.",
"2020","Gyvulių ir paukščių skaičius metų pradžioje","Kazlų Rūdos sav.","Veislinės sukergtos kiaulaitės virš 50 kg","vnt.",
"2020","Gyvulių ir paukščių skaičius metų pradžioje","Marijampolės sav.","Veislinės sukergtos kiaulaitės virš 50 kg","vnt.",
"2020","Gyvulių ir paukščių skaičius metų pradžioje","Marijampolės r. sav.","Veislinės sukergtos kiaulaitės virš 50 kg","vnt.",
"2020","Gyvulių ir paukščių skaičius metų pradžioje","Šakių r. sav.","Veislinės sukergtos kiaulaitės virš 50 kg","vnt.",
"2020","Gyvulių ir paukščių skaičius metų pradžioje","Vilkaviškio r. sav.","Veislinės sukergtos kiaulaitės virš 50 kg","vnt.","2"
"2020","Gyvulių ir paukščių skaičius metų pradžioje","Panevėžio apskritis","Veislinės sukergtos kiaulaitės virš 50 kg","vnt.","200"
"2020","Gyvulių ir paukščių skaičius metų pradžioje","Biržų r. sav.","Veislinės sukergtos kiaulaitės virš 50 kg","vnt.",
"2020","Gyvulių ir paukščių skaičius metų pradžioje","Kupiškio r. sav.","Veislinės sukergtos kiaulaitės virš 50 kg","vnt.",
"2020","Gyvulių ir paukščių skaičius metų pradžioje","Panevėžio m. sav.","Veislinės sukergtos kiaulaitės virš 50 kg","vnt.",
"2020","Gyvulių ir paukščių skaičius metų pradžioje","Panevėžio r. sav.","Veislinės sukergtos kiaulaitės virš 50 kg","vnt.",
"2020","Gyvulių ir paukščių skaičius metų pradžioje","Pasvalio r. sav.","Veislinės sukergtos kiaulaitės virš 50 kg","vnt.",
"2020","Gyvulių ir paukščių skaičius metų pradžioje","Rokiškio r. sav.","Veislinės sukergtos kiaulaitės virš 50 kg","vnt.","200"
"2020","Gyvulių ir paukščių skaičius metų pradžioje","Šiaulių apskritis","Veislinės sukergtos kiaulaitės virš 50 kg","vnt.","58"
"2020","Gyvulių ir paukščių skaičius metų pradžioje","Akmenės r. sav.","Veislinės sukergtos kiaulaitės virš 50 kg","vnt.",
"2020","Gyvulių ir paukščių skaičius metų pradžioje","Joniškio r. sav.","Veislinės sukergtos kiaulaitės virš 50 kg","vnt.",
"2020","Gyvulių ir paukščių skaičius metų pradžioje","Kelmės r. sav.","Veislinės sukergtos kiaulaitės virš 50 kg","vnt.",
"2020","Gyvulių ir paukščių skaičius metų pradžioje","Pakruojo r. sav.","Veislinės sukergtos kiaulaitės virš 50 kg","vnt.",
"2020","Gyvulių ir paukščių skaičius metų pradžioje","Radviliškio r. sav.","Veislinės sukergtos kiaulaitės virš 50 kg","vnt.","58"
"2020","Gyvulių ir paukščių skaičius metų pradžioje","Šiaulių m. sav.","Veislinės sukergtos kiaulaitės virš 50 kg","vnt.",
"2020","Gyvulių ir paukščių skaičius metų pradžioje","Šiaulių r. sav.","Veislinės sukergtos kiaulaitės virš 50 kg","vnt.",
"2020","Gyvulių ir paukščių skaičius metų pradžioje","Tauragės apskritis","Veislinės sukergtos kiaulaitės virš 50 kg","vnt.","661"
"2020","Gyvulių ir paukščių skaičius metų pradžioje","Jurbarko r. sav.","Veislinės sukergtos kiaulaitės virš 50 kg","vnt.","661"
"2020","Gyvulių ir paukščių skaičius metų pradžioje","Pagėgių sav.","Veislinės sukergtos kiaulaitės virš 50 kg","vnt.",
"2020","Gyvulių ir paukščių skaičius metų pradžioje","Šilalės r. sav.","Veislinės sukergtos kiaulaitės virš 50 kg","vnt.",
"2020","Gyvulių ir paukščių skaičius metų pradžioje","Tauragės r. sav.","Veislinės sukergtos kiaulaitės virš 50 kg","vnt.",
"2020","Gyvulių ir paukščių skaičius metų pradžioje","Telšių apskritis","Veislinės sukergtos kiaulaitės virš 50 kg","vnt.","20"
"2020","Gyvulių ir paukščių skaičius metų pradžioje","Mažeikių r. sav.","Veislinės sukergtos kiaulaitės virš 50 kg","vnt.",
"2020","Gyvulių ir paukščių skaičius metų pradžioje","Plungės r. sav.","Veislinės sukergtos kiaulaitės virš 50 kg","vnt.",
"2020","Gyvulių ir paukščių skaičius metų pradžioje","Rietavo sav.","Veislinės sukergtos kiaulaitės virš 50 kg","vnt.",
"2020","Gyvulių ir paukščių skaičius metų pradžioje","Telšių r. sav.","Veislinės sukergtos kiaulaitės virš 50 kg","vnt.","20"
"2020","Gyvulių ir paukščių skaičius metų pradžioje","Utenos apskritis","Veislinės sukergtos kiaulaitės virš 50 kg","vnt.","571"
"2020","Gyvulių ir paukščių skaičius metų pradžioje","Anykščių r. sav.","Veislinės sukergtos kiaulaitės virš 50 kg","vnt.","571"
"2020","Gyvulių ir paukščių skaičius metų pradžioje","Ignalinos r. sav.","Veislinės sukergtos kiaulaitės virš 50 kg","vnt.",
"2020","Gyvulių ir paukščių skaičius metų pradžioje","Molėtų r. sav.","Veislinės sukergtos kiaulaitės virš 50 kg","vnt.",
"2020","Gyvulių ir paukščių skaičius metų pradžioje","Utenos r. sav.","Veislinės sukergtos kiaulaitės virš 50 kg","vnt.",
"2020","Gyvulių ir paukščių skaičius metų pradžioje","Visagino sav.","Veislinės sukergtos kiaulaitės virš 50 kg","vnt.",
"2020","Gyvulių ir paukščių skaičius metų pradžioje","Zarasų r. sav.","Veislinės sukergtos kiaulaitės virš 50 kg","vnt.",
"2020","Gyvulių ir paukščių skaičius metų pradžioje","Lietuvos Respublika","Veislinės nesukergtos kiaulaitės virš 50 kg","vnt.","5232"
"2020","Gyvulių ir paukščių skaičius metų pradžioje","Sostinės regionas","Veislinės nesukergtos kiaulaitės virš 50 kg","vnt.","296"
"2020","Gyvulių ir paukščių skaičius metų pradžioje","Vilniaus apskritis","Veislinės nesukergtos kiaulaitės virš 50 kg","vnt.","296"
"2020","Gyvulių ir paukščių skaičius metų pradžioje","Elektrėnų sav.","Veislinės nesukergtos kiaulaitės virš 50 kg","vnt.",
"2020","Gyvulių ir paukščių skaičius metų pradžioje","Šalčininkų r. sav.","Veislinės nesukergtos kiaulaitės virš 50 kg","vnt.","2"
"2020","Gyvulių ir paukščių skaičius metų pradžioje","Širvintų r. sav.","Veislinės nesukergtos kiaulaitės virš 50 kg","vnt.",
"2020","Gyvulių ir paukščių skaičius metų pradžioje","Švenčionių r. sav.","Veislinės nesukergtos kiaulaitės virš 50 kg","vnt.","240"
"2020","Gyvulių ir paukščių skaičius metų pradžioje","Trakų r. sav.","Veislinės nesukergtos kiaulaitės virš 50 kg","vnt.",
"2020","Gyvulių ir paukščių skaičius metų pradžioje","Ukmergės r. sav.","Veislinės nesukergtos kiaulaitės virš 50 kg","vnt.","3"
"2020","Gyvulių ir paukščių skaičius metų pradžioje","Vilniaus m. sav.","Veislinės nesukergtos kiaulaitės virš 50 kg","vnt.",
"2020","Gyvulių ir paukščių skaičius metų pradžioje","Vilniaus r. sav.","Veislinės nesukergtos kiaulaitės virš 50 kg","vnt.","51"
"2020","Gyvulių ir paukščių skaičius metų pradžioje","Vidurio ir vakarų Lietuvos regionas","Veislinės nesukergtos kiaulaitės virš 50 kg","vnt.","4936"
"2020","Gyvulių ir paukščių skaičius metų pradžioje","Alytaus apskritis","Veislinės nesukergtos kiaulaitės virš 50 kg","vnt.",
"2020","Gyvulių ir paukščių skaičius metų pradžioje","Alytaus m. sav.","Veislinės nesukergtos kiaulaitės virš 50 kg","vnt.",
"2020","Gyvulių ir paukščių skaičius metų pradžioje","Alytaus r. sav.","Veislinės nesukergtos kiaulaitės virš 50 kg","vnt.",
"2020","Gyvulių ir paukščių skaičius metų pradžioje","Druskininkų sav.","Veislinės nesukergtos kiaulaitės virš 50 kg","vnt.",
"2020","Gyvulių ir paukščių skaičius metų pradžioje","Lazdijų r. sav.","Veislinės nesukergtos kiaulaitės virš 50 kg","vnt.",
"2020","Gyvulių ir paukščių skaičius metų pradžioje","Varėnos r. sav.","Veislinės nesukergtos kiaulaitės virš 50 kg","vnt.",
"2020","Gyvulių ir paukščių skaičius metų pradžioje","Kauno apskritis","Veislinės nesukergtos kiaulaitės virš 50 kg","vnt.","132"
"2020","Gyvulių ir paukščių skaičius metų pradžioje","Birštono sav.","Veislinės nesukergtos kiaulaitės virš 50 kg","vnt.",
"2020","Gyvulių ir paukščių skaičius metų pradžioje","Jonavos r. sav.","Veislinės nesukergtos kiaulaitės virš 50 kg","vnt.","56"
"2020","Gyvulių ir paukščių skaičius metų pradžioje","Kaišiadorių r. sav.","Veislinės nesukergtos kiaulaitės virš 50 kg","vnt.","76"
"2020","Gyvulių ir paukščių skaičius metų pradžioje","Kauno m. sav.","Veislinės nesukergtos kiaulaitės virš 50 kg","vnt.",
"2020","Gyvulių ir paukščių skaičius metų pradžioje","Kauno r. sav.","Veislinės nesukergtos kiaulaitės virš 50 kg","vnt.",
"2020","Gyvulių ir paukščių skaičius metų pradžioje","Kėdainių r. sav.","Veislinės nesukergtos kiaulaitės virš 50 kg","vnt.",
"2020","Gyvulių ir paukščių skaičius metų pradžioje","Prienų r. sav.","Veislinės nesukergtos kiaulaitės virš 50 kg","vnt.",
"2020","Gyvulių ir paukščių skaičius metų pradžioje","Raseinių r. sav.","Veislinės nesukergtos kiaulaitės virš 50 kg","vnt.",
"2020","Gyvulių ir paukščių skaičius metų pradžioje","Klaipėdos apskritis","Veislinės nesukergtos kiaulaitės virš 50 kg","vnt.","66"
"2020","Gyvulių ir paukščių skaičius metų pradžioje","Klaipėdos m. sav.","Veislinės nesukergtos kiaulaitės virš 50 kg","vnt.",
"2020","Gyvulių ir paukščių skaičius metų pradžioje","Klaipėdos r. sav.","Veislinės nesukergtos kiaulaitės virš 50 kg","vnt.","66"
"2020","Gyvulių ir paukščių skaičius metų pradžioje","Kretingos r. sav.","Veislinės nesukergtos kiaulaitės virš 50 kg","vnt.",
"2020","Gyvulių ir paukščių skaičius metų pradžioje","Neringos sav.","Veislinės nesukergtos kiaulaitės virš 50 kg","vnt.",
"2020","Gyvulių ir paukščių skaičius metų pradžioje","Palangos m. sav.","Veislinės nesukergtos kiaulaitės virš 50 kg","vnt.",
"2020","Gyvulių ir paukščių skaičius metų pradžioje","Skuodo r. sav.","Veislinės nesukergtos kiaulaitės virš 50 kg","vnt.",
"2020","Gyvulių ir paukščių skaičius metų pradžioje","Šilutės r. sav.","Veislinės nesukergtos kiaulaitės virš 50 kg","vnt.",
"2020","Gyvulių ir paukščių skaičius metų pradžioje","Marijampolės apskritis","Veislinės nesukergtos kiaulaitės virš 50 kg","vnt.","219"
"2020","Gyvulių ir paukščių skaičius metų pradžioje","Kalvarijos sav.","Veislinės nesukergtos kiaulaitės virš 50 kg","vnt.",
"2020","Gyvulių ir paukščių skaičius metų pradžioje","Kazlų Rūdos sav.","Veislinės nesukergtos kiaulaitės virš 50 kg","vnt.",
"2020","Gyvulių ir paukščių skaičius metų pradžioje","Marijampolės sav.","Veislinės nesukergtos kiaulaitės virš 50 kg","vnt.",
