"Laikotarpis","Rodiklis","Administracinė teritorija","Gyvulių ir paukščių rūšys","Matavimo vienetai","Reikšmė"
"2023","Gyvulių ir paukščių skaičius metų pradžioje","Panevėžio m. sav.","Veislinės pakaitinės paršavedės virš 50 kg","vnt.",
"2023","Gyvulių ir paukščių skaičius metų pradžioje","Panevėžio r. sav.","Veislinės pakaitinės paršavedės virš 50 kg","vnt.","490"
"2023","Gyvulių ir paukščių skaičius metų pradžioje","Pasvalio r. sav.","Veislinės pakaitinės paršavedės virš 50 kg","vnt.","274"
"2023","Gyvulių ir paukščių skaičius metų pradžioje","Rokiškio r. sav.","Veislinės pakaitinės paršavedės virš 50 kg","vnt.","86"
"2023","Gyvulių ir paukščių skaičius metų pradžioje","Šiaulių apskritis","Veislinės pakaitinės paršavedės virš 50 kg","vnt.","2203"
"2023","Gyvulių ir paukščių skaičius metų pradžioje","Akmenės r. sav.","Veislinės pakaitinės paršavedės virš 50 kg","vnt.","231"
"2023","Gyvulių ir paukščių skaičius metų pradžioje","Joniškio r. sav.","Veislinės pakaitinės paršavedės virš 50 kg","vnt.",
"2023","Gyvulių ir paukščių skaičius metų pradžioje","Kelmės r. sav.","Veislinės pakaitinės paršavedės virš 50 kg","vnt.","256"
"2023","Gyvulių ir paukščių skaičius metų pradžioje","Pakruojo r. sav.","Veislinės pakaitinės paršavedės virš 50 kg","vnt.","1218"
"2023","Gyvulių ir paukščių skaičius metų pradžioje","Radviliškio r. sav.","Veislinės pakaitinės paršavedės virš 50 kg","vnt.","498"
"2023","Gyvulių ir paukščių skaičius metų pradžioje","Šiaulių m. sav.","Veislinės pakaitinės paršavedės virš 50 kg","vnt.",
"2023","Gyvulių ir paukščių skaičius metų pradžioje","Šiaulių r. sav.","Veislinės pakaitinės paršavedės virš 50 kg","vnt.",
"2023","Gyvulių ir paukščių skaičius metų pradžioje","Tauragės apskritis","Veislinės pakaitinės paršavedės virš 50 kg","vnt.","853"
"2023","Gyvulių ir paukščių skaičius metų pradžioje","Jurbarko r. sav.","Veislinės pakaitinės paršavedės virš 50 kg","vnt.","684"
"2023","Gyvulių ir paukščių skaičius metų pradžioje","Pagėgių sav.","Veislinės pakaitinės paršavedės virš 50 kg","vnt.",
"2023","Gyvulių ir paukščių skaičius metų pradžioje","Šilalės r. sav.","Veislinės pakaitinės paršavedės virš 50 kg","vnt.","169"
"2023","Gyvulių ir paukščių skaičius metų pradžioje","Tauragės r. sav.","Veislinės pakaitinės paršavedės virš 50 kg","vnt.",
"2023","Gyvulių ir paukščių skaičius metų pradžioje","Telšių apskritis","Veislinės pakaitinės paršavedės virš 50 kg","vnt.",
"2023","Gyvulių ir paukščių skaičius metų pradžioje","Mažeikių r. sav.","Veislinės pakaitinės paršavedės virš 50 kg","vnt.",
"2023","Gyvulių ir paukščių skaičius metų pradžioje","Plungės r. sav.","Veislinės pakaitinės paršavedės virš 50 kg","vnt.",
"2023","Gyvulių ir paukščių skaičius metų pradžioje","Rietavo sav.","Veislinės pakaitinės paršavedės virš 50 kg","vnt.",
"2023","Gyvulių ir paukščių skaičius metų pradžioje","Telšių r. sav.","Veislinės pakaitinės paršavedės virš 50 kg","vnt.",
"2023","Gyvulių ir paukščių skaičius metų pradžioje","Utenos apskritis","Veislinės pakaitinės paršavedės virš 50 kg","vnt.","374"
"2023","Gyvulių ir paukščių skaičius metų pradžioje","Anykščių r. sav.","Veislinės pakaitinės paršavedės virš 50 kg","vnt.","258"
"2023","Gyvulių ir paukščių skaičius metų pradžioje","Ignalinos r. sav.","Veislinės pakaitinės paršavedės virš 50 kg","vnt.",
"2023","Gyvulių ir paukščių skaičius metų pradžioje","Molėtų r. sav.","Veislinės pakaitinės paršavedės virš 50 kg","vnt.","116"
"2023","Gyvulių ir paukščių skaičius metų pradžioje","Utenos r. sav.","Veislinės pakaitinės paršavedės virš 50 kg","vnt.",
"2023","Gyvulių ir paukščių skaičius metų pradžioje","Visagino sav.","Veislinės pakaitinės paršavedės virš 50 kg","vnt.",
"2023","Gyvulių ir paukščių skaičius metų pradžioje","Zarasų r. sav.","Veislinės pakaitinės paršavedės virš 50 kg","vnt.",
"2023","Gyvulių ir paukščių skaičius metų pradžioje","Lietuvos Respublika","Veislinės sukergtos kiaulaitės virš 50 kg","vnt.","2237"
"2023","Gyvulių ir paukščių skaičius metų pradžioje","Sostinės regionas","Veislinės sukergtos kiaulaitės virš 50 kg","vnt.","391"
"2023","Gyvulių ir paukščių skaičius metų pradžioje","Vilniaus apskritis","Veislinės sukergtos kiaulaitės virš 50 kg","vnt.","391"
"2023","Gyvulių ir paukščių skaičius metų pradžioje","Elektrėnų sav.","Veislinės sukergtos kiaulaitės virš 50 kg","vnt.",
"2023","Gyvulių ir paukščių skaičius metų pradžioje","Šalčininkų r. sav.","Veislinės sukergtos kiaulaitės virš 50 kg","vnt.",
"2023","Gyvulių ir paukščių skaičius metų pradžioje","Širvintų r. sav.","Veislinės sukergtos kiaulaitės virš 50 kg","vnt.",
"2023","Gyvulių ir paukščių skaičius metų pradžioje","Švenčionių r. sav.","Veislinės sukergtos kiaulaitės virš 50 kg","vnt.","229"
"2023","Gyvulių ir paukščių skaičius metų pradžioje","Trakų r. sav.","Veislinės sukergtos kiaulaitės virš 50 kg","vnt.",
"2023","Gyvulių ir paukščių skaičius metų pradžioje","Ukmergės r. sav.","Veislinės sukergtos kiaulaitės virš 50 kg","vnt.",
"2023","Gyvulių ir paukščių skaičius metų pradžioje","Vilniaus m. sav.","Veislinės sukergtos kiaulaitės virš 50 kg","vnt.",
"2023","Gyvulių ir paukščių skaičius metų pradžioje","Vilniaus r. sav.","Veislinės sukergtos kiaulaitės virš 50 kg","vnt.","162"
"2023","Gyvulių ir paukščių skaičius metų pradžioje","Vidurio ir vakarų Lietuvos regionas","Veislinės sukergtos kiaulaitės virš 50 kg","vnt.","1846"
"2023","Gyvulių ir paukščių skaičius metų pradžioje","Alytaus apskritis","Veislinės sukergtos kiaulaitės virš 50 kg","vnt.","12"
"2023","Gyvulių ir paukščių skaičius metų pradžioje","Alytaus m. sav.","Veislinės sukergtos kiaulaitės virš 50 kg","vnt.",
"2023","Gyvulių ir paukščių skaičius metų pradžioje","Alytaus r. sav.","Veislinės sukergtos kiaulaitės virš 50 kg","vnt.","12"
"2023","Gyvulių ir paukščių skaičius metų pradžioje","Druskininkų sav.","Veislinės sukergtos kiaulaitės virš 50 kg","vnt.",
"2023","Gyvulių ir paukščių skaičius metų pradžioje","Lazdijų r. sav.","Veislinės sukergtos kiaulaitės virš 50 kg","vnt.",
"2023","Gyvulių ir paukščių skaičius metų pradžioje","Varėnos r. sav.","Veislinės sukergtos kiaulaitės virš 50 kg","vnt.",
"2023","Gyvulių ir paukščių skaičius metų pradžioje","Kauno apskritis","Veislinės sukergtos kiaulaitės virš 50 kg","vnt.","82"
"2023","Gyvulių ir paukščių skaičius metų pradžioje","Birštono sav.","Veislinės sukergtos kiaulaitės virš 50 kg","vnt.",
"2023","Gyvulių ir paukščių skaičius metų pradžioje","Jonavos r. sav.","Veislinės sukergtos kiaulaitės virš 50 kg","vnt.","82"
"2023","Gyvulių ir paukščių skaičius metų pradžioje","Kaišiadorių r. sav.","Veislinės sukergtos kiaulaitės virš 50 kg","vnt.",
"2023","Gyvulių ir paukščių skaičius metų pradžioje","Kauno m. sav.","Veislinės sukergtos kiaulaitės virš 50 kg","vnt.",
"2023","Gyvulių ir paukščių skaičius metų pradžioje","Kauno r. sav.","Veislinės sukergtos kiaulaitės virš 50 kg","vnt.",
"2023","Gyvulių ir paukščių skaičius metų pradžioje","Kėdainių r. sav.","Veislinės sukergtos kiaulaitės virš 50 kg","vnt.",
"2023","Gyvulių ir paukščių skaičius metų pradžioje","Prienų r. sav.","Veislinės sukergtos kiaulaitės virš 50 kg","vnt.",
"2023","Gyvulių ir paukščių skaičius metų pradžioje","Raseinių r. sav.","Veislinės sukergtos kiaulaitės virš 50 kg","vnt.",
"2023","Gyvulių ir paukščių skaičius metų pradžioje","Klaipėdos apskritis","Veislinės sukergtos kiaulaitės virš 50 kg","vnt.","2"
"2023","Gyvulių ir paukščių skaičius metų pradžioje","Klaipėdos m. sav.","Veislinės sukergtos kiaulaitės virš 50 kg","vnt.",
"2023","Gyvulių ir paukščių skaičius metų pradžioje","Klaipėdos r. sav.","Veislinės sukergtos kiaulaitės virš 50 kg","vnt.","1"
"2023","Gyvulių ir paukščių skaičius metų pradžioje","Kretingos r. sav.","Veislinės sukergtos kiaulaitės virš 50 kg","vnt.",
"2023","Gyvulių ir paukščių skaičius metų pradžioje","Neringos sav.","Veislinės sukergtos kiaulaitės virš 50 kg","vnt.",
"2023","Gyvulių ir paukščių skaičius metų pradžioje","Palangos m. sav.","Veislinės sukergtos kiaulaitės virš 50 kg","vnt.",
"2023","Gyvulių ir paukščių skaičius metų pradžioje","Skuodo r. sav.","Veislinės sukergtos kiaulaitės virš 50 kg","vnt.",
"2023","Gyvulių ir paukščių skaičius metų pradžioje","Šilutės r. sav.","Veislinės sukergtos kiaulaitės virš 50 kg","vnt.","1"
"2023","Gyvulių ir paukščių skaičius metų pradžioje","Marijampolės apskritis","Veislinės sukergtos kiaulaitės virš 50 kg","vnt.",
"2023","Gyvulių ir paukščių skaičius metų pradžioje","Kalvarijos sav.","Veislinės sukergtos kiaulaitės virš 50 kg","vnt.",
"2023","Gyvulių ir paukščių skaičius metų pradžioje","Kazlų Rūdos sav.","Veislinės sukergtos kiaulaitės virš 50 kg","vnt.",
"2023","Gyvulių ir paukščių skaičius metų pradžioje","Marijampolės sav.","Veislinės sukergtos kiaulaitės virš 50 kg","vnt.",
"2023","Gyvulių ir paukščių skaičius metų pradžioje","Marijampolės r. sav.","Veislinės sukergtos kiaulaitės virš 50 kg","vnt.",
"2023","Gyvulių ir paukščių skaičius metų pradžioje","Šakių r. sav.","Veislinės sukergtos kiaulaitės virš 50 kg","vnt.",
"2023","Gyvulių ir paukščių skaičius metų pradžioje","Vilkaviškio r. sav.","Veislinės sukergtos kiaulaitės virš 50 kg","vnt.",
"2023","Gyvulių ir paukščių skaičius metų pradžioje","Panevėžio apskritis","Veislinės sukergtos kiaulaitės virš 50 kg","vnt.","193"
"2023","Gyvulių ir paukščių skaičius metų pradžioje","Biržų r. sav.","Veislinės sukergtos kiaulaitės virš 50 kg","vnt.","4"
"2023","Gyvulių ir paukščių skaičius metų pradžioje","Kupiškio r. sav.","Veislinės sukergtos kiaulaitės virš 50 kg","vnt.",
"2023","Gyvulių ir paukščių skaičius metų pradžioje","Panevėžio m. sav.","Veislinės sukergtos kiaulaitės virš 50 kg","vnt.",
"2023","Gyvulių ir paukščių skaičius metų pradžioje","Panevėžio r. sav.","Veislinės sukergtos kiaulaitės virš 50 kg","vnt.","1"
"2023","Gyvulių ir paukščių skaičius metų pradžioje","Pasvalio r. sav.","Veislinės sukergtos kiaulaitės virš 50 kg","vnt.",
"2023","Gyvulių ir paukščių skaičius metų pradžioje","Rokiškio r. sav.","Veislinės sukergtos kiaulaitės virš 50 kg","vnt.","188"
"2023","Gyvulių ir paukščių skaičius metų pradžioje","Šiaulių apskritis","Veislinės sukergtos kiaulaitės virš 50 kg","vnt.","27"
"2023","Gyvulių ir paukščių skaičius metų pradžioje","Akmenės r. sav.","Veislinės sukergtos kiaulaitės virš 50 kg","vnt.",
"2023","Gyvulių ir paukščių skaičius metų pradžioje","Joniškio r. sav.","Veislinės sukergtos kiaulaitės virš 50 kg","vnt.",
"2023","Gyvulių ir paukščių skaičius metų pradžioje","Kelmės r. sav.","Veislinės sukergtos kiaulaitės virš 50 kg","vnt.","2"
"2023","Gyvulių ir paukščių skaičius metų pradžioje","Pakruojo r. sav.","Veislinės sukergtos kiaulaitės virš 50 kg","vnt.",
"2023","Gyvulių ir paukščių skaičius metų pradžioje","Radviliškio r. sav.","Veislinės sukergtos kiaulaitės virš 50 kg","vnt.","25"
"2023","Gyvulių ir paukščių skaičius metų pradžioje","Šiaulių m. sav.","Veislinės sukergtos kiaulaitės virš 50 kg","vnt.",
"2023","Gyvulių ir paukščių skaičius metų pradžioje","Šiaulių r. sav.","Veislinės sukergtos kiaulaitės virš 50 kg","vnt.",
"2023","Gyvulių ir paukščių skaičius metų pradžioje","Tauragės apskritis","Veislinės sukergtos kiaulaitės virš 50 kg","vnt.","377"
"2023","Gyvulių ir paukščių skaičius metų pradžioje","Jurbarko r. sav.","Veislinės sukergtos kiaulaitės virš 50 kg","vnt.","376"
"2023","Gyvulių ir paukščių skaičius metų pradžioje","Pagėgių sav.","Veislinės sukergtos kiaulaitės virš 50 kg","vnt.",
"2023","Gyvulių ir paukščių skaičius metų pradžioje","Šilalės r. sav.","Veislinės sukergtos kiaulaitės virš 50 kg","vnt.",
"2023","Gyvulių ir paukščių skaičius metų pradžioje","Tauragės r. sav.","Veislinės sukergtos kiaulaitės virš 50 kg","vnt.","1"
"2023","Gyvulių ir paukščių skaičius metų pradžioje","Telšių apskritis","Veislinės sukergtos kiaulaitės virš 50 kg","vnt.","719"
"2023","Gyvulių ir paukščių skaičius metų pradžioje","Mažeikių r. sav.","Veislinės sukergtos kiaulaitės virš 50 kg","vnt.",
"2023","Gyvulių ir paukščių skaičius metų pradžioje","Plungės r. sav.","Veislinės sukergtos kiaulaitės virš 50 kg","vnt.",
"2023","Gyvulių ir paukščių skaičius metų pradžioje","Rietavo sav.","Veislinės sukergtos kiaulaitės virš 50 kg","vnt.",
"2023","Gyvulių ir paukščių skaičius metų pradžioje","Telšių r. sav.","Veislinės sukergtos kiaulaitės virš 50 kg","vnt.","719"
"2023","Gyvulių ir paukščių skaičius metų pradžioje","Utenos apskritis","Veislinės sukergtos kiaulaitės virš 50 kg","vnt.","434"
"2023","Gyvulių ir paukščių skaičius metų pradžioje","Anykščių r. sav.","Veislinės sukergtos kiaulaitės virš 50 kg","vnt.","434"
"2023","Gyvulių ir paukščių skaičius metų pradžioje","Ignalinos r. sav.","Veislinės sukergtos kiaulaitės virš 50 kg","vnt.",
"2023","Gyvulių ir paukščių skaičius metų pradžioje","Molėtų r. sav.","Veislinės sukergtos kiaulaitės virš 50 kg","vnt.",
"2023","Gyvulių ir paukščių skaičius metų pradžioje","Utenos r. sav.","Veislinės sukergtos kiaulaitės virš 50 kg","vnt.",
"2023","Gyvulių ir paukščių skaičius metų pradžioje","Visagino sav.","Veislinės sukergtos kiaulaitės virš 50 kg","vnt.",
"2023","Gyvulių ir paukščių skaičius metų pradžioje","Zarasų r. sav.","Veislinės sukergtos kiaulaitės virš 50 kg","vnt.",
"2023","Gyvulių ir paukščių skaičius metų pradžioje","Lietuvos Respublika","Veislinės nesukergtos kiaulaitės virš 50 kg","vnt.","6373"
"2023","Gyvulių ir paukščių skaičius metų pradžioje","Sostinės regionas","Veislinės nesukergtos kiaulaitės virš 50 kg","vnt.","65"
"2023","Gyvulių ir paukščių skaičius metų pradžioje","Vilniaus apskritis","Veislinės nesukergtos kiaulaitės virš 50 kg","vnt.","65"
"2023","Gyvulių ir paukščių skaičius metų pradžioje","Elektrėnų sav.","Veislinės nesukergtos kiaulaitės virš 50 kg","vnt.",
"2023","Gyvulių ir paukščių skaičius metų pradžioje","Šalčininkų r. sav.","Veislinės nesukergtos kiaulaitės virš 50 kg","vnt.",
"2023","Gyvulių ir paukščių skaičius metų pradžioje","Širvintų r. sav.","Veislinės nesukergtos kiaulaitės virš 50 kg","vnt.",
"2023","Gyvulių ir paukščių skaičius metų pradžioje","Švenčionių r. sav.","Veislinės nesukergtos kiaulaitės virš 50 kg","vnt.",
"2023","Gyvulių ir paukščių skaičius metų pradžioje","Trakų r. sav.","Veislinės nesukergtos kiaulaitės virš 50 kg","vnt.",
"2023","Gyvulių ir paukščių skaičius metų pradžioje","Ukmergės r. sav.","Veislinės nesukergtos kiaulaitės virš 50 kg","vnt.",
"2023","Gyvulių ir paukščių skaičius metų pradžioje","Vilniaus m. sav.","Veislinės nesukergtos kiaulaitės virš 50 kg","vnt.",
"2023","Gyvulių ir paukščių skaičius metų pradžioje","Vilniaus r. sav.","Veislinės nesukergtos kiaulaitės virš 50 kg","vnt.","65"
"2023","Gyvulių ir paukščių skaičius metų pradžioje","Vidurio ir vakarų Lietuvos regionas","Veislinės nesukergtos kiaulaitės virš 50 kg","vnt.","6308"
"2023","Gyvulių ir paukščių skaičius metų pradžioje","Alytaus apskritis","Veislinės nesukergtos kiaulaitės virš 50 kg","vnt.","10"
"2023","Gyvulių ir paukščių skaičius metų pradžioje","Alytaus m. sav.","Veislinės nesukergtos kiaulaitės virš 50 kg","vnt.",
"2023","Gyvulių ir paukščių skaičius metų pradžioje","Alytaus r. sav.","Veislinės nesukergtos kiaulaitės virš 50 kg","vnt.","10"
"2023","Gyvulių ir paukščių skaičius metų pradžioje","Druskininkų sav.","Veislinės nesukergtos kiaulaitės virš 50 kg","vnt.",
"2023","Gyvulių ir paukščių skaičius metų pradžioje","Lazdijų r. sav.","Veislinės nesukergtos kiaulaitės virš 50 kg","vnt.",
"2023","Gyvulių ir paukščių skaičius metų pradžioje","Varėnos r. sav.","Veislinės nesukergtos kiaulaitės virš 50 kg","vnt.",
"2023","Gyvulių ir paukščių skaičius metų pradžioje","Kauno apskritis","Veislinės nesukergtos kiaulaitės virš 50 kg","vnt.","34"
"2023","Gyvulių ir paukščių skaičius metų pradžioje","Birštono sav.","Veislinės nesukergtos kiaulaitės virš 50 kg","vnt.",
"2023","Gyvulių ir paukščių skaičius metų pradžioje","Jonavos r. sav.","Veislinės nesukergtos kiaulaitės virš 50 kg","vnt.","34"
"2023","Gyvulių ir paukščių skaičius metų pradžioje","Kaišiadorių r. sav.","Veislinės nesukergtos kiaulaitės virš 50 kg","vnt.",
"2023","Gyvulių ir paukščių skaičius metų pradžioje","Kauno m. sav.","Veislinės nesukergtos kiaulaitės virš 50 kg","vnt.",
"2023","Gyvulių ir paukščių skaičius metų pradžioje","Kauno r. sav.","Veislinės nesukergtos kiaulaitės virš 50 kg","vnt.",
"2023","Gyvulių ir paukščių skaičius metų pradžioje","Kėdainių r. sav.","Veislinės nesukergtos kiaulaitės virš 50 kg","vnt.",
"2023","Gyvulių ir paukščių skaičius metų pradžioje","Prienų r. sav.","Veislinės nesukergtos kiaulaitės virš 50 kg","vnt.",
"2023","Gyvulių ir paukščių skaičius metų pradžioje","Raseinių r. sav.","Veislinės nesukergtos kiaulaitės virš 50 kg","vnt.",
"2023","Gyvulių ir paukščių skaičius metų pradžioje","Klaipėdos apskritis","Veislinės nesukergtos kiaulaitės virš 50 kg","vnt.","76"
"2023","Gyvulių ir paukščių skaičius metų pradžioje","Klaipėdos m. sav.","Veislinės nesukergtos kiaulaitės virš 50 kg","vnt.",
"2023","Gyvulių ir paukščių skaičius metų pradžioje","Klaipėdos r. sav.","Veislinės nesukergtos kiaulaitės virš 50 kg","vnt.","76"
"2023","Gyvulių ir paukščių skaičius metų pradžioje","Kretingos r. sav.","Veislinės nesukergtos kiaulaitės virš 50 kg","vnt.",
"2023","Gyvulių ir paukščių skaičius metų pradžioje","Neringos sav.","Veislinės nesukergtos kiaulaitės virš 50 kg","vnt.",
"2023","Gyvulių ir paukščių skaičius metų pradžioje","Palangos m. sav.","Veislinės nesukergtos kiaulaitės virš 50 kg","vnt.",
"2023","Gyvulių ir paukščių skaičius metų pradžioje","Skuodo r. sav.","Veislinės nesukergtos kiaulaitės virš 50 kg","vnt.",
"2023","Gyvulių ir paukščių skaičius metų pradžioje","Šilutės r. sav.","Veislinės nesukergtos kiaulaitės virš 50 kg","vnt.",
"2023","Gyvulių ir paukščių skaičius metų pradžioje","Marijampolės apskritis","Veislinės nesukergtos kiaulaitės virš 50 kg","vnt.","264"
"2023","Gyvulių ir paukščių skaičius metų pradžioje","Kalvarijos sav.","Veislinės nesukergtos kiaulaitės virš 50 kg","vnt.","20"
"2023","Gyvulių ir paukščių skaičius metų pradžioje","Kazlų Rūdos sav.","Veislinės nesukergtos kiaulaitės virš 50 kg","vnt.",
"2023","Gyvulių ir paukščių skaičius metų pradžioje","Marijampolės sav.","Veislinės nesukergtos kiaulaitės virš 50 kg","vnt.",
"2023","Gyvulių ir paukščių skaičius metų pradžioje","Marijampolės r. sav.","Veislinės nesukergtos kiaulaitės virš 50 kg","vnt.",
"2023","Gyvulių ir paukščių skaičius metų pradžioje","Šakių r. sav.","Veislinės nesukergtos kiaulaitės virš 50 kg","vnt.","244"
"2023","Gyvulių ir paukščių skaičius metų pradžioje","Vilkaviškio r. sav.","Veislinės nesukergtos kiaulaitės virš 50 kg","vnt.",
"2023","Gyvulių ir paukščių skaičius metų pradžioje","Panevėžio apskritis","Veislinės nesukergtos kiaulaitės virš 50 kg","vnt.","1512"
"2023","Gyvulių ir paukščių skaičius metų pradžioje","Biržų r. sav.","Veislinės nesukergtos kiaulaitės virš 50 kg","vnt.","46"
"2023","Gyvulių ir paukščių skaičius metų pradžioje","Kupiškio r. sav.","Veislinės nesukergtos kiaulaitės virš 50 kg","vnt.",
"2023","Gyvulių ir paukščių skaičius metų pradžioje","Panevėžio m. sav.","Veislinės nesukergtos kiaulaitės virš 50 kg","vnt.",
"2023","Gyvulių ir paukščių skaičius metų pradžioje","Panevėžio r. sav.","Veislinės nesukergtos kiaulaitės virš 50 kg","vnt.","909"
"2023","Gyvulių ir paukščių skaičius metų pradžioje","Pasvalio r. sav.","Veislinės nesukergtos kiaulaitės virš 50 kg","vnt.","252"
"2023","Gyvulių ir paukščių skaičius metų pradžioje","Rokiškio r. sav.","Veislinės nesukergtos kiaulaitės virš 50 kg","vnt.","305"
"2023","Gyvulių ir paukščių skaičius metų pradžioje","Šiaulių apskritis","Veislinės nesukergtos kiaulaitės virš 50 kg","vnt.","3044"
"2023","Gyvulių ir paukščių skaičius metų pradžioje","Akmenės r. sav.","Veislinės nesukergtos kiaulaitės virš 50 kg","vnt.","359"
"2023","Gyvulių ir paukščių skaičius metų pradžioje","Joniškio r. sav.","Veislinės nesukergtos kiaulaitės virš 50 kg","vnt.",
"2023","Gyvulių ir paukščių skaičius metų pradžioje","Kelmės r. sav.","Veislinės nesukergtos kiaulaitės virš 50 kg","vnt.","210"
"2023","Gyvulių ir paukščių skaičius metų pradžioje","Pakruojo r. sav.","Veislinės nesukergtos kiaulaitės virš 50 kg","vnt.","2009"
"2023","Gyvulių ir paukščių skaičius metų pradžioje","Radviliškio r. sav.","Veislinės nesukergtos kiaulaitės virš 50 kg","vnt.","466"
"2023","Gyvulių ir paukščių skaičius metų pradžioje","Šiaulių m. sav.","Veislinės nesukergtos kiaulaitės virš 50 kg","vnt.",
"2023","Gyvulių ir paukščių skaičius metų pradžioje","Šiaulių r. sav.","Veislinės nesukergtos kiaulaitės virš 50 kg","vnt.",
"2023","Gyvulių ir paukščių skaičius metų pradžioje","Tauragės apskritis","Veislinės nesukergtos kiaulaitės virš 50 kg","vnt.","1265"
"2023","Gyvulių ir paukščių skaičius metų pradžioje","Jurbarko r. sav.","Veislinės nesukergtos kiaulaitės virš 50 kg","vnt.","1265"
"2023","Gyvulių ir paukščių skaičius metų pradžioje","Pagėgių sav.","Veislinės nesukergtos kiaulaitės virš 50 kg","vnt.",
"2023","Gyvulių ir paukščių skaičius metų pradžioje","Šilalės r. sav.","Veislinės nesukergtos kiaulaitės virš 50 kg","vnt.",
"2023","Gyvulių ir paukščių skaičius metų pradžioje","Tauragės r. sav.","Veislinės nesukergtos kiaulaitės virš 50 kg","vnt.",
"2023","Gyvulių ir paukščių skaičius metų pradžioje","Telšių apskritis","Veislinės nesukergtos kiaulaitės virš 50 kg","vnt.",
"2023","Gyvulių ir paukščių skaičius metų pradžioje","Mažeikių r. sav.","Veislinės nesukergtos kiaulaitės virš 50 kg","vnt.",
"2023","Gyvulių ir paukščių skaičius metų pradžioje","Plungės r. sav.","Veislinės nesukergtos kiaulaitės virš 50 kg","vnt.",
"2023","Gyvulių ir paukščių skaičius metų pradžioje","Rietavo sav.","Veislinės nesukergtos kiaulaitės virš 50 kg","vnt.",
"2023","Gyvulių ir paukščių skaičius metų pradžioje","Telšių r. sav.","Veislinės nesukergtos kiaulaitės virš 50 kg","vnt.",
"2023","Gyvulių ir paukščių skaičius metų pradžioje","Utenos apskritis","Veislinės nesukergtos kiaulaitės virš 50 kg","vnt.","103"
"2023","Gyvulių ir paukščių skaičius metų pradžioje","Anykščių r. sav.","Veislinės nesukergtos kiaulaitės virš 50 kg","vnt.","103"
"2023","Gyvulių ir paukščių skaičius metų pradžioje","Ignalinos r. sav.","Veislinės nesukergtos kiaulaitės virš 50 kg","vnt.",
"2023","Gyvulių ir paukščių skaičius metų pradžioje","Molėtų r. sav.","Veislinės nesukergtos kiaulaitės virš 50 kg","vnt.",
"2023","Gyvulių ir paukščių skaičius metų pradžioje","Utenos r. sav.","Veislinės nesukergtos kiaulaitės virš 50 kg","vnt.",
"2023","Gyvulių ir paukščių skaičius metų pradžioje","Visagino sav.","Veislinės nesukergtos kiaulaitės virš 50 kg","vnt.",
"2023","Gyvulių ir paukščių skaičius metų pradžioje","Zarasų r. sav.","Veislinės nesukergtos kiaulaitės virš 50 kg","vnt.",
"2023","Gyvulių ir paukščių skaičius metų pradžioje","Lietuvos Respublika","Avys","vnt.","135636"
"2023","Gyvulių ir paukščių skaičius metų pradžioje","Sostinės regionas","Avys","vnt.","22162"
"2023","Gyvulių ir paukščių skaičius metų pradžioje","Vilniaus apskritis","Avys","vnt.","22162"
"2023","Gyvulių ir paukščių skaičius metų pradžioje","Elektrėnų sav.","Avys","vnt.","1075"
"2023","Gyvulių ir paukščių skaičius metų pradžioje","Šalčininkų r. sav.","Avys","vnt.","2809"
"2023","Gyvulių ir paukščių skaičius metų pradžioje","Širvintų r. sav.","Avys","vnt.","4160"
"2023","Gyvulių ir paukščių skaičius metų pradžioje","Švenčionių r. sav.","Avys","vnt.","1969"
"2023","Gyvulių ir paukščių skaičius metų pradžioje","Trakų r. sav.","Avys","vnt.","1919"
"2023","Gyvulių ir paukščių skaičius metų pradžioje","Ukmergės r. sav.","Avys","vnt.","2591"
"2023","Gyvulių ir paukščių skaičius metų pradžioje","Vilniaus m. sav.","Avys","vnt.","77"
"2023","Gyvulių ir paukščių skaičius metų pradžioje","Vilniaus r. sav.","Avys","vnt.","7562"
"2023","Gyvulių ir paukščių skaičius metų pradžioje","Vidurio ir vakarų Lietuvos regionas","Avys","vnt.","113474"
"2023","Gyvulių ir paukščių skaičius metų pradžioje","Alytaus apskritis","Avys","vnt.","15304"
"2023","Gyvulių ir paukščių skaičius metų pradžioje","Alytaus m. sav.","Avys","vnt.","3"
"2023","Gyvulių ir paukščių skaičius metų pradžioje","Alytaus r. sav.","Avys","vnt.","7589"
"2023","Gyvulių ir paukščių skaičius metų pradžioje","Druskininkų sav.","Avys","vnt.","975"
"2023","Gyvulių ir paukščių skaičius metų pradžioje","Lazdijų r. sav.","Avys","vnt.","4069"
"2023","Gyvulių ir paukščių skaičius metų pradžioje","Varėnos r. sav.","Avys","vnt.","2668"
"2023","Gyvulių ir paukščių skaičius metų pradžioje","Kauno apskritis","Avys","vnt.","17922"
"2023","Gyvulių ir paukščių skaičius metų pradžioje","Birštono sav.","Avys","vnt.","366"
"2023","Gyvulių ir paukščių skaičius metų pradžioje","Jonavos r. sav.","Avys","vnt.","1108"
"2023","Gyvulių ir paukščių skaičius metų pradžioje","Kaišiadorių r. sav.","Avys","vnt.","2594"
"2023","Gyvulių ir paukščių skaičius metų pradžioje","Kauno m. sav.","Avys","vnt.",
"2023","Gyvulių ir paukščių skaičius metų pradžioje","Kauno r. sav.","Avys","vnt.","2570"
"2023","Gyvulių ir paukščių skaičius metų pradžioje","Kėdainių r. sav.","Avys","vnt.","2786"
