"Laikotarpis","Rodiklis","Administracinė teritorija","Gyvulių ir paukščių rūšys","Matavimo vienetai","Reikšmė"
"2024","Gyvulių ir paukščių skaičius metų pradžioje","Vilkaviškio r. sav.","Penimos kiaulės virš 110 kg (8 mėn. ir vyresnės)","vnt.","950"
"2024","Gyvulių ir paukščių skaičius metų pradžioje","Panevėžio apskritis","Penimos kiaulės virš 110 kg (8 mėn. ir vyresnės)","vnt.","3510"
"2024","Gyvulių ir paukščių skaičius metų pradžioje","Biržų r. sav.","Penimos kiaulės virš 110 kg (8 mėn. ir vyresnės)","vnt.","2188"
"2024","Gyvulių ir paukščių skaičius metų pradžioje","Kupiškio r. sav.","Penimos kiaulės virš 110 kg (8 mėn. ir vyresnės)","vnt.","200"
"2024","Gyvulių ir paukščių skaičius metų pradžioje","Panevėžio m. sav.","Penimos kiaulės virš 110 kg (8 mėn. ir vyresnės)","vnt.",
"2024","Gyvulių ir paukščių skaičius metų pradžioje","Panevėžio r. sav.","Penimos kiaulės virš 110 kg (8 mėn. ir vyresnės)","vnt.","105"
"2024","Gyvulių ir paukščių skaičius metų pradžioje","Pasvalio r. sav.","Penimos kiaulės virš 110 kg (8 mėn. ir vyresnės)","vnt.","113"
"2024","Gyvulių ir paukščių skaičius metų pradžioje","Rokiškio r. sav.","Penimos kiaulės virš 110 kg (8 mėn. ir vyresnės)","vnt.","904"
"2024","Gyvulių ir paukščių skaičius metų pradžioje","Šiaulių apskritis","Penimos kiaulės virš 110 kg (8 mėn. ir vyresnės)","vnt.","6151"
"2024","Gyvulių ir paukščių skaičius metų pradžioje","Akmenės r. sav.","Penimos kiaulės virš 110 kg (8 mėn. ir vyresnės)","vnt.","63"
"2024","Gyvulių ir paukščių skaičius metų pradžioje","Joniškio r. sav.","Penimos kiaulės virš 110 kg (8 mėn. ir vyresnės)","vnt.","780"
"2024","Gyvulių ir paukščių skaičius metų pradžioje","Kelmės r. sav.","Penimos kiaulės virš 110 kg (8 mėn. ir vyresnės)","vnt.","2391"
"2024","Gyvulių ir paukščių skaičius metų pradžioje","Pakruojo r. sav.","Penimos kiaulės virš 110 kg (8 mėn. ir vyresnės)","vnt.","80"
"2024","Gyvulių ir paukščių skaičius metų pradžioje","Radviliškio r. sav.","Penimos kiaulės virš 110 kg (8 mėn. ir vyresnės)","vnt.","2176"
"2024","Gyvulių ir paukščių skaičius metų pradžioje","Šiaulių m. sav.","Penimos kiaulės virš 110 kg (8 mėn. ir vyresnės)","vnt.",
"2024","Gyvulių ir paukščių skaičius metų pradžioje","Šiaulių r. sav.","Penimos kiaulės virš 110 kg (8 mėn. ir vyresnės)","vnt.","661"
"2024","Gyvulių ir paukščių skaičius metų pradžioje","Tauragės apskritis","Penimos kiaulės virš 110 kg (8 mėn. ir vyresnės)","vnt.","2138"
"2024","Gyvulių ir paukščių skaičius metų pradžioje","Jurbarko r. sav.","Penimos kiaulės virš 110 kg (8 mėn. ir vyresnės)","vnt.","1276"
"2024","Gyvulių ir paukščių skaičius metų pradžioje","Pagėgių sav.","Penimos kiaulės virš 110 kg (8 mėn. ir vyresnės)","vnt.","140"
"2024","Gyvulių ir paukščių skaičius metų pradžioje","Šilalės r. sav.","Penimos kiaulės virš 110 kg (8 mėn. ir vyresnės)","vnt.","293"
"2024","Gyvulių ir paukščių skaičius metų pradžioje","Tauragės r. sav.","Penimos kiaulės virš 110 kg (8 mėn. ir vyresnės)","vnt.","429"
"2024","Gyvulių ir paukščių skaičius metų pradžioje","Telšių apskritis","Penimos kiaulės virš 110 kg (8 mėn. ir vyresnės)","vnt.","2316"
"2024","Gyvulių ir paukščių skaičius metų pradžioje","Mažeikių r. sav.","Penimos kiaulės virš 110 kg (8 mėn. ir vyresnės)","vnt.","540"
"2024","Gyvulių ir paukščių skaičius metų pradžioje","Plungės r. sav.","Penimos kiaulės virš 110 kg (8 mėn. ir vyresnės)","vnt.","549"
"2024","Gyvulių ir paukščių skaičius metų pradžioje","Rietavo sav.","Penimos kiaulės virš 110 kg (8 mėn. ir vyresnės)","vnt.","5"
"2024","Gyvulių ir paukščių skaičius metų pradžioje","Telšių r. sav.","Penimos kiaulės virš 110 kg (8 mėn. ir vyresnės)","vnt.","1222"
"2024","Gyvulių ir paukščių skaičius metų pradžioje","Utenos apskritis","Penimos kiaulės virš 110 kg (8 mėn. ir vyresnės)","vnt.","1611"
"2024","Gyvulių ir paukščių skaičius metų pradžioje","Anykščių r. sav.","Penimos kiaulės virš 110 kg (8 mėn. ir vyresnės)","vnt.","1529"
"2024","Gyvulių ir paukščių skaičius metų pradžioje","Ignalinos r. sav.","Penimos kiaulės virš 110 kg (8 mėn. ir vyresnės)","vnt.",
"2024","Gyvulių ir paukščių skaičius metų pradžioje","Molėtų r. sav.","Penimos kiaulės virš 110 kg (8 mėn. ir vyresnės)","vnt.","82"
"2024","Gyvulių ir paukščių skaičius metų pradžioje","Utenos r. sav.","Penimos kiaulės virš 110 kg (8 mėn. ir vyresnės)","vnt.",
"2024","Gyvulių ir paukščių skaičius metų pradžioje","Visagino sav.","Penimos kiaulės virš 110 kg (8 mėn. ir vyresnės)","vnt.",
"2024","Gyvulių ir paukščių skaičius metų pradžioje","Zarasų r. sav.","Penimos kiaulės virš 110 kg (8 mėn. ir vyresnės)","vnt.",
"2024","Gyvulių ir paukščių skaičius metų pradžioje","Lietuvos Respublika","Veisliniai kuiliai virš 50 kg","vnt.","378"
"2024","Gyvulių ir paukščių skaičius metų pradžioje","Sostinės regionas","Veisliniai kuiliai virš 50 kg","vnt.","21"
"2024","Gyvulių ir paukščių skaičius metų pradžioje","Vilniaus apskritis","Veisliniai kuiliai virš 50 kg","vnt.","21"
"2024","Gyvulių ir paukščių skaičius metų pradžioje","Elektrėnų sav.","Veisliniai kuiliai virš 50 kg","vnt.",
"2024","Gyvulių ir paukščių skaičius metų pradžioje","Šalčininkų r. sav.","Veisliniai kuiliai virš 50 kg","vnt.","3"
"2024","Gyvulių ir paukščių skaičius metų pradžioje","Širvintų r. sav.","Veisliniai kuiliai virš 50 kg","vnt.",
"2024","Gyvulių ir paukščių skaičius metų pradžioje","Švenčionių r. sav.","Veisliniai kuiliai virš 50 kg","vnt.","6"
"2024","Gyvulių ir paukščių skaičius metų pradžioje","Trakų r. sav.","Veisliniai kuiliai virš 50 kg","vnt.",
"2024","Gyvulių ir paukščių skaičius metų pradžioje","Ukmergės r. sav.","Veisliniai kuiliai virš 50 kg","vnt.",
"2024","Gyvulių ir paukščių skaičius metų pradžioje","Vilniaus m. sav.","Veisliniai kuiliai virš 50 kg","vnt.",
"2024","Gyvulių ir paukščių skaičius metų pradžioje","Vilniaus r. sav.","Veisliniai kuiliai virš 50 kg","vnt.","12"
"2024","Gyvulių ir paukščių skaičius metų pradžioje","Vidurio ir vakarų Lietuvos regionas","Veisliniai kuiliai virš 50 kg","vnt.","357"
"2024","Gyvulių ir paukščių skaičius metų pradžioje","Alytaus apskritis","Veisliniai kuiliai virš 50 kg","vnt.","4"
"2024","Gyvulių ir paukščių skaičius metų pradžioje","Alytaus m. sav.","Veisliniai kuiliai virš 50 kg","vnt.",
"2024","Gyvulių ir paukščių skaičius metų pradžioje","Alytaus r. sav.","Veisliniai kuiliai virš 50 kg","vnt.","4"
"2024","Gyvulių ir paukščių skaičius metų pradžioje","Druskininkų sav.","Veisliniai kuiliai virš 50 kg","vnt.",
"2024","Gyvulių ir paukščių skaičius metų pradžioje","Lazdijų r. sav.","Veisliniai kuiliai virš 50 kg","vnt.",
"2024","Gyvulių ir paukščių skaičius metų pradžioje","Varėnos r. sav.","Veisliniai kuiliai virš 50 kg","vnt.",
"2024","Gyvulių ir paukščių skaičius metų pradžioje","Kauno apskritis","Veisliniai kuiliai virš 50 kg","vnt.","45"
"2024","Gyvulių ir paukščių skaičius metų pradžioje","Birštono sav.","Veisliniai kuiliai virš 50 kg","vnt.",
"2024","Gyvulių ir paukščių skaičius metų pradžioje","Jonavos r. sav.","Veisliniai kuiliai virš 50 kg","vnt.",
"2024","Gyvulių ir paukščių skaičius metų pradžioje","Kaišiadorių r. sav.","Veisliniai kuiliai virš 50 kg","vnt.",
"2024","Gyvulių ir paukščių skaičius metų pradžioje","Kauno m. sav.","Veisliniai kuiliai virš 50 kg","vnt.",
"2024","Gyvulių ir paukščių skaičius metų pradžioje","Kauno r. sav.","Veisliniai kuiliai virš 50 kg","vnt.","13"
"2024","Gyvulių ir paukščių skaičius metų pradžioje","Kėdainių r. sav.","Veisliniai kuiliai virš 50 kg","vnt.",
"2024","Gyvulių ir paukščių skaičius metų pradžioje","Prienų r. sav.","Veisliniai kuiliai virš 50 kg","vnt.",
"2024","Gyvulių ir paukščių skaičius metų pradžioje","Raseinių r. sav.","Veisliniai kuiliai virš 50 kg","vnt.","32"
"2024","Gyvulių ir paukščių skaičius metų pradžioje","Klaipėdos apskritis","Veisliniai kuiliai virš 50 kg","vnt.","5"
"2024","Gyvulių ir paukščių skaičius metų pradžioje","Klaipėdos m. sav.","Veisliniai kuiliai virš 50 kg","vnt.",
"2024","Gyvulių ir paukščių skaičius metų pradžioje","Klaipėdos r. sav.","Veisliniai kuiliai virš 50 kg","vnt.","3"
"2024","Gyvulių ir paukščių skaičius metų pradžioje","Kretingos r. sav.","Veisliniai kuiliai virš 50 kg","vnt.",
"2024","Gyvulių ir paukščių skaičius metų pradžioje","Neringos sav.","Veisliniai kuiliai virš 50 kg","vnt.",
"2024","Gyvulių ir paukščių skaičius metų pradžioje","Palangos m. sav.","Veisliniai kuiliai virš 50 kg","vnt.",
"2024","Gyvulių ir paukščių skaičius metų pradžioje","Skuodo r. sav.","Veisliniai kuiliai virš 50 kg","vnt.","2"
"2024","Gyvulių ir paukščių skaičius metų pradžioje","Šilutės r. sav.","Veisliniai kuiliai virš 50 kg","vnt.",
"2024","Gyvulių ir paukščių skaičius metų pradžioje","Marijampolės apskritis","Veisliniai kuiliai virš 50 kg","vnt.","12"
"2024","Gyvulių ir paukščių skaičius metų pradžioje","Kalvarijos sav.","Veisliniai kuiliai virš 50 kg","vnt.","3"
"2024","Gyvulių ir paukščių skaičius metų pradžioje","Kazlų Rūdos sav.","Veisliniai kuiliai virš 50 kg","vnt.",
"2024","Gyvulių ir paukščių skaičius metų pradžioje","Marijampolės sav.","Veisliniai kuiliai virš 50 kg","vnt.","2"
"2024","Gyvulių ir paukščių skaičius metų pradžioje","Marijampolės r. sav.","Veisliniai kuiliai virš 50 kg","vnt.",
"2024","Gyvulių ir paukščių skaičius metų pradžioje","Šakių r. sav.","Veisliniai kuiliai virš 50 kg","vnt.","1"
"2024","Gyvulių ir paukščių skaičius metų pradžioje","Vilkaviškio r. sav.","Veisliniai kuiliai virš 50 kg","vnt.","6"
"2024","Gyvulių ir paukščių skaičius metų pradžioje","Panevėžio apskritis","Veisliniai kuiliai virš 50 kg","vnt.","134"
"2024","Gyvulių ir paukščių skaičius metų pradžioje","Biržų r. sav.","Veisliniai kuiliai virš 50 kg","vnt.","1"
"2024","Gyvulių ir paukščių skaičius metų pradžioje","Kupiškio r. sav.","Veisliniai kuiliai virš 50 kg","vnt.",
"2024","Gyvulių ir paukščių skaičius metų pradžioje","Panevėžio m. sav.","Veisliniai kuiliai virš 50 kg","vnt.",
"2024","Gyvulių ir paukščių skaičius metų pradžioje","Panevėžio r. sav.","Veisliniai kuiliai virš 50 kg","vnt.","120"
"2024","Gyvulių ir paukščių skaičius metų pradžioje","Pasvalio r. sav.","Veisliniai kuiliai virš 50 kg","vnt.","5"
"2024","Gyvulių ir paukščių skaičius metų pradžioje","Rokiškio r. sav.","Veisliniai kuiliai virš 50 kg","vnt.","8"
"2024","Gyvulių ir paukščių skaičius metų pradžioje","Šiaulių apskritis","Veisliniai kuiliai virš 50 kg","vnt.","117"
"2024","Gyvulių ir paukščių skaičius metų pradžioje","Akmenės r. sav.","Veisliniai kuiliai virš 50 kg","vnt.",
"2024","Gyvulių ir paukščių skaičius metų pradžioje","Joniškio r. sav.","Veisliniai kuiliai virš 50 kg","vnt.","46"
"2024","Gyvulių ir paukščių skaičius metų pradžioje","Kelmės r. sav.","Veisliniai kuiliai virš 50 kg","vnt.","2"
"2024","Gyvulių ir paukščių skaičius metų pradžioje","Pakruojo r. sav.","Veisliniai kuiliai virš 50 kg","vnt.","1"
"2024","Gyvulių ir paukščių skaičius metų pradžioje","Radviliškio r. sav.","Veisliniai kuiliai virš 50 kg","vnt.","48"
"2024","Gyvulių ir paukščių skaičius metų pradžioje","Šiaulių m. sav.","Veisliniai kuiliai virš 50 kg","vnt.",
"2024","Gyvulių ir paukščių skaičius metų pradžioje","Šiaulių r. sav.","Veisliniai kuiliai virš 50 kg","vnt.","20"
"2024","Gyvulių ir paukščių skaičius metų pradžioje","Tauragės apskritis","Veisliniai kuiliai virš 50 kg","vnt.","29"
"2024","Gyvulių ir paukščių skaičius metų pradžioje","Jurbarko r. sav.","Veisliniai kuiliai virš 50 kg","vnt.","14"
"2024","Gyvulių ir paukščių skaičius metų pradžioje","Pagėgių sav.","Veisliniai kuiliai virš 50 kg","vnt.",
"2024","Gyvulių ir paukščių skaičius metų pradžioje","Šilalės r. sav.","Veisliniai kuiliai virš 50 kg","vnt.","15"
"2024","Gyvulių ir paukščių skaičius metų pradžioje","Tauragės r. sav.","Veisliniai kuiliai virš 50 kg","vnt.",
"2024","Gyvulių ir paukščių skaičius metų pradžioje","Telšių apskritis","Veisliniai kuiliai virš 50 kg","vnt.","1"
"2024","Gyvulių ir paukščių skaičius metų pradžioje","Mažeikių r. sav.","Veisliniai kuiliai virš 50 kg","vnt.","1"
"2024","Gyvulių ir paukščių skaičius metų pradžioje","Plungės r. sav.","Veisliniai kuiliai virš 50 kg","vnt.",
"2024","Gyvulių ir paukščių skaičius metų pradžioje","Rietavo sav.","Veisliniai kuiliai virš 50 kg","vnt.",
"2024","Gyvulių ir paukščių skaičius metų pradžioje","Telšių r. sav.","Veisliniai kuiliai virš 50 kg","vnt.",
"2024","Gyvulių ir paukščių skaičius metų pradžioje","Utenos apskritis","Veisliniai kuiliai virš 50 kg","vnt.","10"
"2024","Gyvulių ir paukščių skaičius metų pradžioje","Anykščių r. sav.","Veisliniai kuiliai virš 50 kg","vnt.","8"
"2024","Gyvulių ir paukščių skaičius metų pradžioje","Ignalinos r. sav.","Veisliniai kuiliai virš 50 kg","vnt.",
"2024","Gyvulių ir paukščių skaičius metų pradžioje","Molėtų r. sav.","Veisliniai kuiliai virš 50 kg","vnt.","2"
"2024","Gyvulių ir paukščių skaičius metų pradžioje","Utenos r. sav.","Veisliniai kuiliai virš 50 kg","vnt.",
"2024","Gyvulių ir paukščių skaičius metų pradžioje","Visagino sav.","Veisliniai kuiliai virš 50 kg","vnt.",
"2024","Gyvulių ir paukščių skaičius metų pradžioje","Zarasų r. sav.","Veisliniai kuiliai virš 50 kg","vnt.",
"2024","Gyvulių ir paukščių skaičius metų pradžioje","Lietuvos Respublika","Veislinės pagrindinės paršavedės virš 50 kg","vnt.","25198"
"2024","Gyvulių ir paukščių skaičius metų pradžioje","Sostinės regionas","Veislinės pagrindinės paršavedės virš 50 kg","vnt.","1793"
"2024","Gyvulių ir paukščių skaičius metų pradžioje","Vilniaus apskritis","Veislinės pagrindinės paršavedės virš 50 kg","vnt.","1793"
"2024","Gyvulių ir paukščių skaičius metų pradžioje","Elektrėnų sav.","Veislinės pagrindinės paršavedės virš 50 kg","vnt.",
"2024","Gyvulių ir paukščių skaičius metų pradžioje","Šalčininkų r. sav.","Veislinės pagrindinės paršavedės virš 50 kg","vnt.","86"
"2024","Gyvulių ir paukščių skaičius metų pradžioje","Širvintų r. sav.","Veislinės pagrindinės paršavedės virš 50 kg","vnt.",
"2024","Gyvulių ir paukščių skaičius metų pradžioje","Švenčionių r. sav.","Veislinės pagrindinės paršavedės virš 50 kg","vnt.","1140"
"2024","Gyvulių ir paukščių skaičius metų pradžioje","Trakų r. sav.","Veislinės pagrindinės paršavedės virš 50 kg","vnt.",
"2024","Gyvulių ir paukščių skaičius metų pradžioje","Ukmergės r. sav.","Veislinės pagrindinės paršavedės virš 50 kg","vnt.",
"2024","Gyvulių ir paukščių skaičius metų pradžioje","Vilniaus m. sav.","Veislinės pagrindinės paršavedės virš 50 kg","vnt.",
"2024","Gyvulių ir paukščių skaičius metų pradžioje","Vilniaus r. sav.","Veislinės pagrindinės paršavedės virš 50 kg","vnt.","567"
"2024","Gyvulių ir paukščių skaičius metų pradžioje","Vidurio ir vakarų Lietuvos regionas","Veislinės pagrindinės paršavedės virš 50 kg","vnt.","23405"
"2024","Gyvulių ir paukščių skaičius metų pradžioje","Alytaus apskritis","Veislinės pagrindinės paršavedės virš 50 kg","vnt.","74"
"2024","Gyvulių ir paukščių skaičius metų pradžioje","Alytaus m. sav.","Veislinės pagrindinės paršavedės virš 50 kg","vnt.",
"2024","Gyvulių ir paukščių skaičius metų pradžioje","Alytaus r. sav.","Veislinės pagrindinės paršavedės virš 50 kg","vnt.","56"
"2024","Gyvulių ir paukščių skaičius metų pradžioje","Druskininkų sav.","Veislinės pagrindinės paršavedės virš 50 kg","vnt.",
"2024","Gyvulių ir paukščių skaičius metų pradžioje","Lazdijų r. sav.","Veislinės pagrindinės paršavedės virš 50 kg","vnt.","18"
"2024","Gyvulių ir paukščių skaičius metų pradžioje","Varėnos r. sav.","Veislinės pagrindinės paršavedės virš 50 kg","vnt.",
"2024","Gyvulių ir paukščių skaičius metų pradžioje","Kauno apskritis","Veislinės pagrindinės paršavedės virš 50 kg","vnt.","768"
"2024","Gyvulių ir paukščių skaičius metų pradžioje","Birštono sav.","Veislinės pagrindinės paršavedės virš 50 kg","vnt.","3"
"2024","Gyvulių ir paukščių skaičius metų pradžioje","Jonavos r. sav.","Veislinės pagrindinės paršavedės virš 50 kg","vnt.","397"
"2024","Gyvulių ir paukščių skaičius metų pradžioje","Kaišiadorių r. sav.","Veislinės pagrindinės paršavedės virš 50 kg","vnt.",
"2024","Gyvulių ir paukščių skaičius metų pradžioje","Kauno m. sav.","Veislinės pagrindinės paršavedės virš 50 kg","vnt.","1"
"2024","Gyvulių ir paukščių skaičius metų pradžioje","Kauno r. sav.","Veislinės pagrindinės paršavedės virš 50 kg","vnt.","323"
"2024","Gyvulių ir paukščių skaičius metų pradžioje","Kėdainių r. sav.","Veislinės pagrindinės paršavedės virš 50 kg","vnt.",
"2024","Gyvulių ir paukščių skaičius metų pradžioje","Prienų r. sav.","Veislinės pagrindinės paršavedės virš 50 kg","vnt.","5"
"2024","Gyvulių ir paukščių skaičius metų pradžioje","Raseinių r. sav.","Veislinės pagrindinės paršavedės virš 50 kg","vnt.","39"
"2024","Gyvulių ir paukščių skaičius metų pradžioje","Klaipėdos apskritis","Veislinės pagrindinės paršavedės virš 50 kg","vnt.","303"
"2024","Gyvulių ir paukščių skaičius metų pradžioje","Klaipėdos m. sav.","Veislinės pagrindinės paršavedės virš 50 kg","vnt.",
"2024","Gyvulių ir paukščių skaičius metų pradžioje","Klaipėdos r. sav.","Veislinės pagrindinės paršavedės virš 50 kg","vnt.","188"
"2024","Gyvulių ir paukščių skaičius metų pradžioje","Kretingos r. sav.","Veislinės pagrindinės paršavedės virš 50 kg","vnt.","68"
"2024","Gyvulių ir paukščių skaičius metų pradžioje","Neringos sav.","Veislinės pagrindinės paršavedės virš 50 kg","vnt.",
"2024","Gyvulių ir paukščių skaičius metų pradžioje","Palangos m. sav.","Veislinės pagrindinės paršavedės virš 50 kg","vnt.",
"2024","Gyvulių ir paukščių skaičius metų pradžioje","Skuodo r. sav.","Veislinės pagrindinės paršavedės virš 50 kg","vnt.","41"
"2024","Gyvulių ir paukščių skaičius metų pradžioje","Šilutės r. sav.","Veislinės pagrindinės paršavedės virš 50 kg","vnt.","6"
"2024","Gyvulių ir paukščių skaičius metų pradžioje","Marijampolės apskritis","Veislinės pagrindinės paršavedės virš 50 kg","vnt.","1909"
"2024","Gyvulių ir paukščių skaičius metų pradžioje","Kalvarijos sav.","Veislinės pagrindinės paršavedės virš 50 kg","vnt.","78"
"2024","Gyvulių ir paukščių skaičius metų pradžioje","Kazlų Rūdos sav.","Veislinės pagrindinės paršavedės virš 50 kg","vnt.","8"
"2024","Gyvulių ir paukščių skaičius metų pradžioje","Marijampolės sav.","Veislinės pagrindinės paršavedės virš 50 kg","vnt.","10"
"2024","Gyvulių ir paukščių skaičius metų pradžioje","Marijampolės r. sav.","Veislinės pagrindinės paršavedės virš 50 kg","vnt.",
"2024","Gyvulių ir paukščių skaičius metų pradžioje","Šakių r. sav.","Veislinės pagrindinės paršavedės virš 50 kg","vnt.","1671"
"2024","Gyvulių ir paukščių skaičius metų pradžioje","Vilkaviškio r. sav.","Veislinės pagrindinės paršavedės virš 50 kg","vnt.","142"
"2024","Gyvulių ir paukščių skaičius metų pradžioje","Panevėžio apskritis","Veislinės pagrindinės paršavedės virš 50 kg","vnt.","4077"
"2024","Gyvulių ir paukščių skaičius metų pradžioje","Biržų r. sav.","Veislinės pagrindinės paršavedės virš 50 kg","vnt.","16"
"2024","Gyvulių ir paukščių skaičius metų pradžioje","Kupiškio r. sav.","Veislinės pagrindinės paršavedės virš 50 kg","vnt.","25"
"2024","Gyvulių ir paukščių skaičius metų pradžioje","Panevėžio m. sav.","Veislinės pagrindinės paršavedės virš 50 kg","vnt.",
"2024","Gyvulių ir paukščių skaičius metų pradžioje","Panevėžio r. sav.","Veislinės pagrindinės paršavedės virš 50 kg","vnt.","2566"
"2024","Gyvulių ir paukščių skaičius metų pradžioje","Pasvalio r. sav.","Veislinės pagrindinės paršavedės virš 50 kg","vnt.","1138"
"2024","Gyvulių ir paukščių skaičius metų pradžioje","Rokiškio r. sav.","Veislinės pagrindinės paršavedės virš 50 kg","vnt.","332"
"2024","Gyvulių ir paukščių skaičius metų pradžioje","Šiaulių apskritis","Veislinės pagrindinės paršavedės virš 50 kg","vnt.","7988"
"2024","Gyvulių ir paukščių skaičius metų pradžioje","Akmenės r. sav.","Veislinės pagrindinės paršavedės virš 50 kg","vnt.","1076"
"2024","Gyvulių ir paukščių skaičius metų pradžioje","Joniškio r. sav.","Veislinės pagrindinės paršavedės virš 50 kg","vnt.","104"
"2024","Gyvulių ir paukščių skaičius metų pradžioje","Kelmės r. sav.","Veislinės pagrindinės paršavedės virš 50 kg","vnt.","1235"
"2024","Gyvulių ir paukščių skaičius metų pradžioje","Pakruojo r. sav.","Veislinės pagrindinės paršavedės virš 50 kg","vnt.","4959"
"2024","Gyvulių ir paukščių skaičius metų pradžioje","Radviliškio r. sav.","Veislinės pagrindinės paršavedės virš 50 kg","vnt.","523"
"2024","Gyvulių ir paukščių skaičius metų pradžioje","Šiaulių m. sav.","Veislinės pagrindinės paršavedės virš 50 kg","vnt.",
"2024","Gyvulių ir paukščių skaičius metų pradžioje","Šiaulių r. sav.","Veislinės pagrindinės paršavedės virš 50 kg","vnt.","91"
"2024","Gyvulių ir paukščių skaičius metų pradžioje","Tauragės apskritis","Veislinės pagrindinės paršavedės virš 50 kg","vnt.","4736"
"2024","Gyvulių ir paukščių skaičius metų pradžioje","Jurbarko r. sav.","Veislinės pagrindinės paršavedės virš 50 kg","vnt.","2070"
"2024","Gyvulių ir paukščių skaičius metų pradžioje","Pagėgių sav.","Veislinės pagrindinės paršavedės virš 50 kg","vnt.","34"
"2024","Gyvulių ir paukščių skaičius metų pradžioje","Šilalės r. sav.","Veislinės pagrindinės paršavedės virš 50 kg","vnt.","2583"
"2024","Gyvulių ir paukščių skaičius metų pradžioje","Tauragės r. sav.","Veislinės pagrindinės paršavedės virš 50 kg","vnt.","49"
"2024","Gyvulių ir paukščių skaičius metų pradžioje","Telšių apskritis","Veislinės pagrindinės paršavedės virš 50 kg","vnt.","2125"
"2024","Gyvulių ir paukščių skaičius metų pradžioje","Mažeikių r. sav.","Veislinės pagrindinės paršavedės virš 50 kg","vnt.","38"
"2024","Gyvulių ir paukščių skaičius metų pradžioje","Plungės r. sav.","Veislinės pagrindinės paršavedės virš 50 kg","vnt.","4"
"2024","Gyvulių ir paukščių skaičius metų pradžioje","Rietavo sav.","Veislinės pagrindinės paršavedės virš 50 kg","vnt.","1"
"2024","Gyvulių ir paukščių skaičius metų pradžioje","Telšių r. sav.","Veislinės pagrindinės paršavedės virš 50 kg","vnt.","2082"
"2024","Gyvulių ir paukščių skaičius metų pradžioje","Utenos apskritis","Veislinės pagrindinės paršavedės virš 50 kg","vnt.","1425"
"2024","Gyvulių ir paukščių skaičius metų pradžioje","Anykščių r. sav.","Veislinės pagrindinės paršavedės virš 50 kg","vnt.","911"
"2024","Gyvulių ir paukščių skaičius metų pradžioje","Ignalinos r. sav.","Veislinės pagrindinės paršavedės virš 50 kg","vnt.",
"2024","Gyvulių ir paukščių skaičius metų pradžioje","Molėtų r. sav.","Veislinės pagrindinės paršavedės virš 50 kg","vnt.","514"
"2024","Gyvulių ir paukščių skaičius metų pradžioje","Utenos r. sav.","Veislinės pagrindinės paršavedės virš 50 kg","vnt.",
"2024","Gyvulių ir paukščių skaičius metų pradžioje","Visagino sav.","Veislinės pagrindinės paršavedės virš 50 kg","vnt.",
"2024","Gyvulių ir paukščių skaičius metų pradžioje","Zarasų r. sav.","Veislinės pagrindinės paršavedės virš 50 kg","vnt.",
"2024","Gyvulių ir paukščių skaičius metų pradžioje","Lietuvos Respublika","Veislinės pakaitinės paršavedės virš 50 kg","vnt.","6275"
"2024","Gyvulių ir paukščių skaičius metų pradžioje","Sostinės regionas","Veislinės pakaitinės paršavedės virš 50 kg","vnt.","998"
"2024","Gyvulių ir paukščių skaičius metų pradžioje","Vilniaus apskritis","Veislinės pakaitinės paršavedės virš 50 kg","vnt.","998"
"2024","Gyvulių ir paukščių skaičius metų pradžioje","Elektrėnų sav.","Veislinės pakaitinės paršavedės virš 50 kg","vnt.",
"2024","Gyvulių ir paukščių skaičius metų pradžioje","Šalčininkų r. sav.","Veislinės pakaitinės paršavedės virš 50 kg","vnt.","8"
"2024","Gyvulių ir paukščių skaičius metų pradžioje","Širvintų r. sav.","Veislinės pakaitinės paršavedės virš 50 kg","vnt.",
"2024","Gyvulių ir paukščių skaičius metų pradžioje","Švenčionių r. sav.","Veislinės pakaitinės paršavedės virš 50 kg","vnt.","220"
"2024","Gyvulių ir paukščių skaičius metų pradžioje","Trakų r. sav.","Veislinės pakaitinės paršavedės virš 50 kg","vnt.",
"2024","Gyvulių ir paukščių skaičius metų pradžioje","Ukmergės r. sav.","Veislinės pakaitinės paršavedės virš 50 kg","vnt.",
"2024","Gyvulių ir paukščių skaičius metų pradžioje","Vilniaus m. sav.","Veislinės pakaitinės paršavedės virš 50 kg","vnt.",
"2024","Gyvulių ir paukščių skaičius metų pradžioje","Vilniaus r. sav.","Veislinės pakaitinės paršavedės virš 50 kg","vnt.","770"
"2024","Gyvulių ir paukščių skaičius metų pradžioje","Vidurio ir vakarų Lietuvos regionas","Veislinės pakaitinės paršavedės virš 50 kg","vnt.","5277"
"2024","Gyvulių ir paukščių skaičius metų pradžioje","Alytaus apskritis","Veislinės pakaitinės paršavedės virš 50 kg","vnt.",
"2024","Gyvulių ir paukščių skaičius metų pradžioje","Alytaus m. sav.","Veislinės pakaitinės paršavedės virš 50 kg","vnt.",
"2024","Gyvulių ir paukščių skaičius metų pradžioje","Alytaus r. sav.","Veislinės pakaitinės paršavedės virš 50 kg","vnt.",
"2024","Gyvulių ir paukščių skaičius metų pradžioje","Druskininkų sav.","Veislinės pakaitinės paršavedės virš 50 kg","vnt.",
"2024","Gyvulių ir paukščių skaičius metų pradžioje","Lazdijų r. sav.","Veislinės pakaitinės paršavedės virš 50 kg","vnt.",
